dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,1,8,chewinggum,B,1,0.9935490695937922,0.7675708353119836,0.982,0.9917990188001176
visa,1,8,chewinggum,S,1,0.9936957656736517,0.6883315049731739,0.984,0.9923313986157356
visa,1,8,chewinggum,C,1,0.9916546682844504,0.4979809363713346,0.9778,0.9901581546529722
visa,1,8,chewinggum,A1_J,1,0.9937239505605795,0.7143842079052781,0.9864,0.9937113440848855
visa,1,8,chewinggum,TRI_J,1,0.9936672142854538,0.7162420826606049,0.9856,0.9935347825126868
visa,1,8,chewinggum,BAL_J,1,0.9938376756980126,0.6907389371748084,0.9848000000000001,0.9931832190145019
visa,1,8,chewinggum,DUP_J,1,0.9936079504502779,0.7451897651004757,0.9846,0.9929090803853013
visa,1,8,chewinggum,DUP_BAL_J,1,0.9937239505605795,0.7143842079052781,0.9864,0.9937113440848855
visa,1,8,chewinggum,DUP_EXPECTED_J,1,0.9936079504502779,0.7451897651004757,0.9846,0.9929090803853013
visa,1,8,chewinggum,A1_L,1,0.994169457212309,0.7290195723422789,0.9858,0.9933488651255946
visa,1,8,chewinggum,DUP_L,1,0.9939639246603088,0.753507554812012,0.984,0.992643603233176
visa,1,8,chewinggum,TRI_L,1,0.9943812198904504,0.7296951406439766,0.9867999999999999,0.9938473377059083
visa,1,8,chewinggum,BAL_L,1,0.9945449215566831,0.7057737479805796,0.9875999999999999,0.9941593423880427
