method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9617154005671504,0.052064493281294845,0.6243351063829787,0.6938530142193235,0.8108108108108107
S,0.9685793204096504,0.057464904946570694,0.6243351063829787,0.6999904455641305,0.7704918032786886
C,0.9206553230489549,0.005810270592513195,0.4089095744680851,0.5555214492212084,0.7704918032786886
A1_J,0.9547921493389482,0.01542657639914583,0.49933510638297873,0.5550505295982389,0.7768595041322314
TRI_J,0.9612977636328586,0.020650178134763,0.5492021276595744,0.6001891258132879,0.7704918032786886
BAL_J,0.9572096274450728,0.014658484490762728,0.507313829787234,0.566982001146159,0.7704918032786886
DUP_J,0.9579241929250913,0.021044361222077743,0.5372340425531914,0.5731527818230865,0.7758620689655173
DUP_BAL_J,0.9547921493389482,0.01542657639914583,0.49933510638297873,0.5550505295982389,0.7768595041322314
DUP_EXPECTED_J,0.9579241929250913,0.021044361222077743,0.5372340425531914,0.5731527818230865,0.7758620689655173
A1_L,0.956026564706996,0.014518293090859233,0.5079787234042552,0.5601867717343989,0.7768595041322314
DUP_L,0.9593098566424703,0.020200132351203822,0.5452127659574468,0.5764558229222633,0.7787610619469028
TRI_L,0.9627210717988196,0.019037722906625865,0.5558510638297872,0.5834248022253317,0.7833333333333334
BAL_L,0.9582105029352654,0.013630870156915841,0.5099734042553192,0.5605280339210083,0.7833333333333334
