method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9888935858146295,0.4928868237243902,0.9979935794542536,0.9993614285125705,0.9944134078212291
S,0.9919417932106529,0.5943782375910271,0.9987961476725522,0.9996336101612117,0.9943502824858756
C,0.9852508700626261,0.5948670801956335,0.9991974317817015,0.9997489093689069,0.9944134078212291
A1_J,0.991734729263247,0.5719463873234052,0.9995987158908507,0.9998751560549315,0.9944134078212291
TRI_J,0.992527232807873,0.6014386987170138,1.0,1.0,1.0
BAL_J,0.9929997723635581,0.6216011659512426,1.0,1.0,1.0
DUP_J,0.9907657261492829,0.5415117673253622,0.9995987158908507,0.9998751560549315,0.9944134078212291
DUP_BAL_J,0.991734729263247,0.5719463873234052,0.9995987158908507,0.9998751560549315,0.9944134078212291
DUP_EXPECTED_J,0.9907657261492829,0.5415117673253622,0.9995987158908507,0.9998751560549315,0.9944134078212291
A1_L,0.9916203376216606,0.5650980554835351,0.9995987158908507,0.9998751560549315,0.9944134078212291
DUP_L,0.9906799469007902,0.5355628890048403,0.9987961476725522,0.9996212280614505,0.9944134078212291
TRI_L,0.9924409312403222,0.5885947940728027,0.9995987158908507,0.9998751560549315,0.9944134078212291
BAL_L,0.9929293972884419,0.6084471062852159,0.9995987158908507,0.9998751560549315,0.9944134078212291
