config,base,permuted_branch,permutation_index,mean_delta,mean_abs_delta,max_abs_delta,frac_changed_gt_1e-6,defect_mean_abs_delta,defect_mean_delta,defect_n_patches,normal_mean_abs_delta,normal_mean_delta,normal_n_patches
A1_J__perm_C_cross_p00,A1_J,C_cross,00,-0.005466886796057224,0.011572040617465973,0.12131500244140625,0.999931640625,0.012476441450417042,-0.006351251155138016,5923,0.011516517959535122,-0.005412592552602291,96477
A1_J__perm_C_within_p00,A1_J,C_within,00,-0.022748181596398354,0.025055576115846634,0.14103299379348755,0.998701171875,0.02476169914007187,-0.021786214783787727,5923,0.025073619559407234,-0.02280724234879017,96477
A1_J__perm_C_within_p01,A1_J,C_within,01,-0.022311992943286896,0.02466532215476036,0.14389961957931519,0.998388671875,0.024200882762670517,-0.021289952099323273,5923,0.02469382993876934,-0.02237473987042904,96477
A1_J__perm_C_within_p02,A1_J,C_within,02,-0.022352267056703568,0.024798961356282234,0.15310457348823547,0.999296875,0.02498776465654373,-0.021679330617189407,5923,0.02478737011551857,-0.02239358425140381,96477
BAL_J__perm_C_cross_p00,BAL_J,C_cross,00,-0.005651344079524279,0.011413926258683205,0.12183699011802673,0.999931640625,0.011809251271188259,-0.006271285470575094,5923,0.01138965506106615,-0.0056132846511900425,96477
BAL_J__perm_C_within_p00,BAL_J,C_within,00,-0.022429412230849266,0.024553237482905388,0.1377963125705719,0.9986328125,0.02393040619790554,-0.021377239376306534,5923,0.0245914775878191,-0.022494006901979446,96477
BAL_J__perm_C_within_p01,BAL_J,C_within,01,-0.021757591515779495,0.02396656572818756,0.1483176052570343,0.998466796875,0.022713638842105865,-0.02022768370807171,5923,0.024043487384915352,-0.021851519122719765,96477
BAL_J__perm_C_within_p02,BAL_J,C_within,02,-0.022082185372710228,0.02430964633822441,0.15200309455394745,0.999345703125,0.024330850690603256,-0.02135593444108963,5923,0.0243083406239748,-0.02212677150964737,96477
BAL_J__perm_S_cross_p00,BAL_J,S_cross,00,-0.017194949090480804,0.019216828048229218,0.1698751300573349,0.999970703125,0.018485888838768005,-0.016866762191057205,5923,0.01926170103251934,-0.017215099185705185,96477
BAL_J__perm_S_within_p00,BAL_J,S_within,00,-0.05862833559513092,0.05873945355415344,0.21963852643966675,0.998603515625,0.04816579446196556,-0.047944191843271255,5923,0.05938860401511192,-0.059284258633852005,96477
BAL_J__perm_S_within_p01,BAL_J,S_within,01,-0.05506769195199013,0.055251654237508774,0.18856960535049438,0.998046875,0.04658522456884384,-0.04639637470245361,5923,0.055783722549676895,-0.05560005083680153,96477
BAL_J__perm_S_within_p02,BAL_J,S_within,02,-0.057472992688417435,0.05761531740427017,0.22522328794002533,0.9992578125,0.050185222178697586,-0.049991171807050705,5923,0.05807148292660713,-0.05793232470750809,96477
TRI_J__perm_C_cross_p00,TRI_J,C_cross,00,-0.00483827106654644,0.010208751074969769,0.11065026372671127,0.999921875,0.010216793045401573,-0.005157116800546646,5923,0.010208256542682648,-0.004818696063011885,96477
TRI_J__perm_C_within_p00,TRI_J,C_within,00,-0.019077613949775696,0.021455146372318268,0.15248093008995056,0.998681640625,0.020882030948996544,-0.01809111423790455,5923,0.02149033360183239,-0.01913817785680294,96477
TRI_J__perm_C_within_p01,TRI_J,C_within,01,-0.018555812537670135,0.020985832437872887,0.13247980177402496,0.998466796875,0.020201848819851875,-0.0175776369869709,5923,0.021033968776464462,-0.01861586421728134,96477
TRI_J__perm_C_within_p02,TRI_J,C_within,02,-0.018764857202768326,0.021162912249565125,0.11632724106311798,0.999384765625,0.020884502679109573,-0.01770084537565708,5923,0.02118000201880932,-0.018830178305506706,96477
TRI_J__perm_S_cross_p00,TRI_J,S_cross,00,-0.021870478987693787,0.024173466488718987,0.22557714581489563,0.999990234375,0.023402376100420952,-0.021461457014083862,5923,0.02422080561518669,-0.02189558744430542,96477
TRI_J__perm_S_within_p00,TRI_J,S_within,00,-0.07386200875043869,0.07398371398448944,0.29285138845443726,0.99861328125,0.060485102236270905,-0.0602530911564827,5923,0.07481243461370468,-0.07469750195741653,96477
TRI_J__perm_S_within_p01,TRI_J,S_within,01,-0.06903102993965149,0.06920444220304489,0.23544511198997498,0.99818359375,0.05797570198774338,-0.05775802955031395,5923,0.06989381462335587,-0.06972311437129974,96477
TRI_J__perm_S_within_p02,TRI_J,S_within,02,-0.07228686660528183,0.07244917750358582,0.29389944672584534,0.999345703125,0.06342248618602753,-0.06318939477205276,5923,0.07300335168838501,-0.07284538447856903,96477
