method,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
B,0.9873611685228161,0.7337580010832058,0.9496618395954334,0.9624094202898551,0.9849500267267522,0.9402985074626865
C,0.9764263211717841,0.48175712633691703,0.9171591415762206,0.8845108695652174,0.9400896809701367,0.888888888888889
S,0.976891588564326,0.5986246363619041,0.9064395035076959,0.9479166666666667,0.9778217527828934,0.9154929577464788
A1_J,0.9895197197454608,0.7628377981573657,0.9594330884778006,0.9719202898550725,0.9889709696987737,0.9411764705882353
TRI_J,0.9864401968310192,0.721693427649094,0.9448403997582697,0.9714673913043479,0.9883430610284093,0.9411764705882353
BAL_J,0.9869265372618585,0.7318886401059448,0.9447492303501442,0.9723731884057971,0.9891996967107877,0.9545454545454545
DUP_J,0.989130680033029,0.7530570771328675,0.9564687754322205,0.9673913043478262,0.9869321142891713,0.9402985074626865
DUP_BAL_J,0.9895197197454608,0.7628377981573657,0.9594330884778006,0.9719202898550725,0.9889709696987737,0.9411764705882353
DUP_EXPECTED_J,0.989130680033029,0.7530570771328675,0.9564687754322205,0.9673913043478262,0.9869321142891713,0.9402985074626865
A1_L,0.9912691291804276,0.7706503029943832,0.9644981936572614,0.9678442028985508,0.9876373539991113,0.9481481481481481
DUP_L,0.9901081288958931,0.7563987028765997,0.961115585868973,0.9646739130434783,0.9860129727956167,0.9402985074626865
DUP_BAL_L,0.9912691291804276,0.7706503029943832,0.9644981936572614,0.9678442028985508,0.9876373539991113,0.9481481481481481
TRI_L,0.9889495372400565,0.7334841120363863,0.952547486487067,0.9796195652173914,0.9918098600615755,0.9635036496350365
BAL_L,0.9900479008643892,0.7467362760512856,0.9587338971063868,0.9791666666666667,0.9917383465359896,0.9565217391304348
A1_lambda_0.25,0.9909449352692428,0.7696656453039273,0.9626208125507308,0.9682971014492754,0.9876105694896552,0.9428571428571428
A1_lambda_0.50,0.9905427533841218,0.7680592957789366,0.962489837424062,0.9673913043478262,0.9873138073505864,0.9411764705882353
A1_lambda_0.75,0.9900668786666285,0.7658079951505758,0.9595989506728428,0.96875,0.9877530924616137,0.9411764705882353
TRI_lambda_0.25,0.9884388002081099,0.7316615337520049,0.9533757444473182,0.9791666666666667,0.9915600119392108,0.9635036496350365
TRI_lambda_0.50,0.9878443682545274,0.729024459892948,0.9504899781575675,0.9759963768115942,0.9903211618258593,0.9565217391304348
TRI_lambda_0.75,0.987175743518035,0.7256747699684118,0.9480883909124743,0.9741847826086957,0.989546029644015,0.9496402877697843
BAL_lambda_0.25,0.9894191810469095,0.7443734181451049,0.956332486025581,0.9791666666666667,0.9917383465359896,0.9565217391304348
BAL_lambda_0.50,0.9886822256322707,0.7411069469505869,0.9541983086895982,0.9759963768115942,0.9905078933450712,0.9545454545454545
BAL_lambda_0.75,0.9878481357389353,0.7369129021570306,0.9478086843503495,0.973731884057971,0.9896426035531204,0.9545454545454545
