method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.963011546865145,0.8293866761622937,1.0,1.0,1.0
S,0.9777616288358468,0.8880768447381876,1.0,1.0,1.0
C,0.9906615009994103,0.9386941867071084,1.0,1.0,1.0
A1_J,0.9832373046449305,0.8919206869637667,1.0,1.0,1.0
TRI_J,0.9820694579526168,0.8955222921655865,1.0,1.0,1.0
BAL_J,0.9861309623830989,0.9116608582507992,1.0,1.0,1.0
DUP_J,0.9780022065164748,0.8707899317235882,1.0,1.0,1.0
DUP_BAL_J,0.9832373046449305,0.8919206869637667,1.0,1.0,1.0
DUP_EXPECTED_J,0.9780022065164748,0.8707899317235882,1.0,1.0,1.0
A1_L,0.9846755215712135,0.8910032865889257,1.0,1.0,1.0
DUP_L,0.9786243166605135,0.8692517781179605,1.0,1.0,1.0
TRI_L,0.9844743609548858,0.8994704618597131,1.0,1.0,1.0
BAL_L,0.9884392496669998,0.9151194303979008,1.0,1.0,1.0
