method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
D,0.9844867405788484,0.45546384478319246,0.9991345397324941,0.9902915632754342,0.9523809523809523
A1_J,0.9973773712113639,0.756595678417082,0.9896144767899292,0.8794642249038295,0.7868852459016393
A1_L,0.9979069849612602,0.7744247144883428,0.9951219512195122,0.9341946104333063,0.90625
DUP_J,0.9970763361855723,0.7586734356493847,0.995200629425649,0.9327748500021698,0.909090909090909
DUP_L,0.9975337597633355,0.7680372182077873,0.9959874114870181,0.9431782161193363,0.9374999999999999
TRI_D_J,0.9962353817277714,0.7694753610710628,0.9940204563335956,0.9299309412029528,0.8620689655172414
TRI_D_L,0.9969895497371021,0.7766079995356989,0.9965381589299763,0.9527277715454981,0.9
BAL_D_J,0.996310051205042,0.7414961677747116,0.9859166011014948,0.8470588560705199,0.7605633802816901
BAL_D_L,0.9971346429668471,0.7626809517226051,0.9916601101494885,0.9050984415957399,0.8363636363636364
