method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.8960662074682075,0.04528490456953345,0.5754147812971342,0.7076238337930844,0.8
S,0.9321484968002847,0.043757238161113376,0.5829562594268477,0.7081527077431752,0.8
C,0.92857388582457,0.03071260072803641,0.6757164404223227,0.7557453561686769,0.8073394495412843
A1_J,0.9139887179026913,0.03881231831331332,0.6010558069381599,0.7499663437439621,0.8032786885245901
TRI_J,0.9207811963768746,0.041267618562470056,0.6221719457013575,0.7393921665579062,0.8031496062992126
BAL_J,0.9243919438447529,0.03866042049749658,0.6304675716440422,0.7471453731170932,0.796875
DUP_J,0.9059143415053168,0.04140639166309182,0.5723981900452488,0.7208788144576089,0.796875
DUP_BAL_J,0.9139887179026913,0.03881231831331332,0.6010558069381599,0.7499663437439621,0.8032786885245901
DUP_EXPECTED_J,0.9059143415053168,0.04140639166309182,0.5723981900452488,0.7208788144576089,0.796875
A1_L,0.9254701455054521,0.043047693369793506,0.6282051282051282,0.7425271600070469,0.8130081300813009
DUP_L,0.9148919433662124,0.04471843462221325,0.6131221719457013,0.7310279038356696,0.8064516129032259
TRI_L,0.9323603873565045,0.045361199759076945,0.6214177978883861,0.7367219753000172,0.796875
BAL_L,0.9370938998684227,0.043478845082132386,0.6402714932126697,0.7492450499801384,0.796875
