dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,2,4,capsules,B,1,0.9722358653257724,0.4044523033018769,0.9321666666666667,0.9607293424486887
visa,2,4,capsules,S,1,0.9697851632378997,0.34708802145362877,0.9475,0.9647382004756049
visa,2,4,capsules,C,1,0.9412969087093289,0.18529880527496867,0.8228333333333333,0.8822924912341037
visa,2,4,capsules,A1_J,1,0.9735552852189552,0.4164453468129722,0.9626666666666667,0.9791687663157745
visa,2,4,capsules,TRI_J,1,0.9711253990107863,0.39719109455585416,0.9731666666666667,0.981083098089809
visa,2,4,capsules,BAL_J,1,0.9717873675828562,0.3928281792415287,0.9781666666666667,0.9858165480383225
visa,2,4,capsules,DUP_J,1,0.9735698432079352,0.4196018038108916,0.9506666666666667,0.9719998746127148
visa,2,4,capsules,DUP_BAL_J,1,0.9735552852189552,0.4164453468129722,0.9626666666666667,0.9791687663157745
visa,2,4,capsules,DUP_EXPECTED_J,1,0.9735698432079352,0.4196018038108916,0.9506666666666667,0.9719998746127148
visa,2,4,capsules,A1_L,1,0.9749959550222357,0.40684322353982977,0.9631666666666667,0.9783936444252834
visa,2,4,capsules,DUP_L,1,0.9739052819668645,0.4092995024520578,0.948,0.9700511288115206
visa,2,4,capsules,TRI_L,1,0.9750870093825127,0.39856668827153763,0.9766666666666666,0.9838191120090474
visa,2,4,capsules,BAL_L,1,0.9760589773834109,0.39348127281499534,0.9791666666666666,0.9858820746864683
