dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,2,4,pcb3,B,1,0.9703665239943604,0.19915634196307014,0.8847524752475248,0.8856281211009097
visa,2,4,pcb3,S,1,0.9757344270686955,0.23344237059952924,0.8271287128712871,0.835049009083618
visa,2,4,pcb3,C,1,0.9364079383024625,0.08104034088613436,0.5084158415841584,0.5025806417886194
visa,2,4,pcb3,A1_J,1,0.9736094853043007,0.2542821616320855,0.8603960396039604,0.867902556018009
visa,2,4,pcb3,TRI_J,1,0.9748925150218213,0.26862861727489135,0.8764356435643564,0.8842953285672518
visa,2,4,pcb3,BAL_J,1,0.9745992247398617,0.28741716214432167,0.8564356435643564,0.865964761169925
visa,2,4,pcb3,DUP_J,1,0.9730703101577854,0.23331418095259593,0.8824752475247525,0.8824380653469303
visa,2,4,pcb3,DUP_BAL_J,1,0.9736094853043007,0.2542821616320855,0.8603960396039604,0.867902556018009
visa,2,4,pcb3,DUP_EXPECTED_J,1,0.9730703101577854,0.23331418095259593,0.8824752475247525,0.8824380653469303
visa,2,4,pcb3,A1_L,1,0.9765126805868982,0.26643954216673843,0.8837623762376238,0.87830628879822
visa,2,4,pcb3,DUP_L,1,0.9744858760444749,0.23801590319940155,0.8914851485148515,0.8875111559043256
visa,2,4,pcb3,TRI_L,1,0.9791432829515978,0.29014206934867565,0.8903960396039604,0.8893900474147228
visa,2,4,pcb3,BAL_L,1,0.9800032087668834,0.31395472142991193,0.8769306930693069,0.8713047824405178
