dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,2,4,candle,B,1,0.986385304757009,0.3278938137411485,0.9043,0.8895773763877537
visa,2,4,candle,S,1,0.9895108225135264,0.3077705822230176,0.8975000000000001,0.8946725916201052
visa,2,4,candle,C,1,0.9753925058956893,0.1488770115543208,0.9324,0.9360652988755516
visa,2,4,candle,A1_J,1,0.9877941498644169,0.29608102871048436,0.9393,0.939912682038941
visa,2,4,candle,TRI_J,1,0.9879602876175951,0.3174118748365328,0.9292,0.9304204546324102
visa,2,4,candle,BAL_J,1,0.988209450829998,0.29293601654662266,0.9418,0.9445381270558135
visa,2,4,candle,DUP_J,1,0.9873579863422295,0.31422108775465285,0.9287000000000001,0.9249470265934213
visa,2,4,candle,DUP_BAL_J,1,0.9877941498644169,0.29608102871048436,0.9393,0.939912682038941
visa,2,4,candle,DUP_EXPECTED_J,1,0.9873579863422295,0.31422108775465285,0.9287000000000001,0.9249470265934213
visa,2,4,candle,A1_L,1,0.9892704768877073,0.27984354643379783,0.9332,0.9274351816985602
visa,2,4,candle,DUP_L,1,0.9883420993288808,0.299216635495815,0.9242,0.9154056161458369
visa,2,4,candle,TRI_L,1,0.9904338160178702,0.2967072519639257,0.9275,0.9216985255467738
visa,2,4,candle,BAL_L,1,0.9908692962839931,0.2735785739414978,0.9369000000000001,0.934124062324015
