dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,2,4,fryum,B,1,0.9139594781708058,0.26808550658241836,0.9321999999999999,0.9688210565638213
visa,2,4,fryum,S,1,0.9517565441832194,0.342769725943657,0.9352,0.9683483057735301
visa,2,4,fryum,C,1,0.9759560132720234,0.4222039573928737,0.9398,0.973985091427257
visa,2,4,fryum,A1_J,1,0.9530117501526725,0.36154207678489986,0.9508,0.9776830638909728
visa,2,4,fryum,TRI_J,1,0.9513376954536794,0.3590938649440877,0.957,0.9800436407929718
visa,2,4,fryum,BAL_J,1,0.9600047803680434,0.38963373038205473,0.9672,0.9846821704158149
visa,2,4,fryum,DUP_J,1,0.9414547289898427,0.3267315919471197,0.9464,0.9754227601125657
visa,2,4,fryum,DUP_BAL_J,1,0.9530117501526725,0.36154207678489986,0.9508,0.9776830638909728
visa,2,4,fryum,DUP_EXPECTED_J,1,0.9414547289898427,0.3267315919471197,0.9464,0.9754227601125657
visa,2,4,fryum,A1_L,1,0.9560922883776196,0.3650897377018289,0.957,0.9804407699412354
visa,2,4,fryum,DUP_L,1,0.9414957610844146,0.32122204511405705,0.946,0.975467981323174
visa,2,4,fryum,TRI_L,1,0.9587853358204581,0.3753730389979744,0.9636,0.9832584045481798
visa,2,4,fryum,BAL_L,1,0.9680128226434916,0.41413296609040673,0.971,0.9868213670271127
