category,sample_count,image_auroc,image_ap,image_f1_max,pixel_auroc,pixel_ap,aupro
macro_mean,150,0.8852,0.9473258216478924,0.8613861386138614,0.9802762157918821,0.5755165405264933,0.8964339199174712
