method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9891743090124592,0.34086558339435025,1.0,1.0000000000000002,1.0
S,0.9902156557213839,0.3402028032608968,1.0,1.0000000000000002,1.0
C,0.9881414556647019,0.2150407297186575,1.0,1.0000000000000002,1.0
A1_J,0.98973777879532,0.2901750541743323,1.0,1.0000000000000002,1.0
TRI_J,0.9909043862301102,0.31414384801618145,1.0,1.0000000000000002,1.0
BAL_J,0.9906567114714879,0.28258989562258574,1.0,1.0000000000000002,1.0
DUP_J,0.9897243374621045,0.3176730249858774,1.0,1.0000000000000002,1.0
DUP_BAL_J,0.98973777879532,0.2901750541743323,1.0,1.0000000000000002,1.0
DUP_EXPECTED_J,0.9897243374621045,0.3176730249858774,1.0,1.0000000000000002,1.0
A1_L,0.9903348415294067,0.31748439556185876,1.0,1.0000000000000002,1.0
DUP_L,0.9900880881566829,0.3353914020702663,1.0,1.0000000000000002,1.0
TRI_L,0.9911155798171464,0.33550270146753947,1.0,1.0000000000000002,1.0
BAL_L,0.9910377598236989,0.3126833807391075,1.0,1.0000000000000002,1.0
