method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9914711690055388,0.6863140044351382,0.9862313139260425,0.9074207895446162,0.8709677419354839
S,0.9942099433506381,0.6529078301168867,0.9727773406766325,0.8819638200943054,0.8524590163934426
C,0.9439119932954765,0.13253849427713554,0.7874901652242329,0.1743303314404486,0.3023255813953488
A1_J,0.9927916166976483,0.711986100321252,0.9904799370574351,0.911080295967828,0.8813559322033899
DUP_J,0.9924052431777896,0.707152645702727,0.9896931549960661,0.9112111973856643,0.9
TRI_J,0.9944129213736572,0.7180507015714837,0.9870967741935485,0.9106924713354578,0.8771929824561403
BAL_J,0.9941832309645939,0.7130526087078513,0.9852084972462627,0.8906520274387553,0.8771929824561403
DUP_BAL_J,0.9927916166976483,0.711986100321252,0.9904799370574351,0.911080295967828,0.8813559322033899
DUP_EXPECTED_J,0.9924052431777896,0.707152645702727,0.9896931549960661,0.9112111973856643,0.9
A1_L,0.9942491097670283,0.7239609703148346,0.9892997639653816,0.914737041536382,0.8813559322033899
DUP_L,0.9935733969942795,0.7154781340139778,0.9904799370574351,0.9234346026650427,0.9
TRI_L,0.9954476872815179,0.7269053939778399,0.9882769472856019,0.9159766686089912,0.8771929824561403
BAL_L,0.9953780345653014,0.7238128963779134,0.9852871754523997,0.8982723360709823,0.8771929824561403
