method,image_index,sample_id,image_label,region,diagnostic_level,boundary_count,patch_count,mean,p05,p25,median,p75,p95,min,max
A1_G,0,bracket_brown/test/bend_and_parts_mismatch/000.png,1,abnormal_normal,32x32 patch diagnostic from pooled 448x448 masks; not a full-pixel measurement,19,990,0.009760789678554342,0.00016757100820541398,0.002793349325656891,0.007006630301475525,0.013147123157978058,0.029538302123546592,0.0,0.08834230899810791
A1_G,0,bracket_brown/test/bend_and_parts_mismatch/000.png,1,defect,32x32 patch diagnostic from pooled 448x448 masks; not a full-pixel measurement,19,34,0.010725041522699244,0.0004810526967048646,0.0029907897114753723,0.00676785409450531,0.011794142425060272,0.04028169661760328,0.0,0.06939360499382019
A1_G,0,bracket_brown/test/bend_and_parts_mismatch/000.png,1,clean_defect,32x32 patch diagnostic from pooled 448x448 masks; not a full-pixel measurement,19,15,0.008913127581278484,0.0015495747327804567,0.002996504306793213,0.004104316234588623,0.009966492652893066,0.02457753419876095,0.0007400810718536377,0.04666319489479065
A1_G,0,bracket_brown/test/bend_and_parts_mismatch/000.png,1,boundary,32x32 patch diagnostic from pooled 448x448 masks; not a full-pixel measurement,19,19,0.012155499897505107,0.0,0.0031772255897521973,0.007219433784484863,0.012674301862716675,0.04010031521320336,0.0,0.06939360499382019
A1_G,1,bracket_brown/test/bend_and_parts_mismatch/001.png,1,abnormal_normal,32x32 patch diagnostic from pooled 448x448 masks; not a full-pixel measurement,15,994,0.010073834291886036,0.0002644956111907959,0.002705395221710205,0.00688740611076355,0.013192765414714813,0.03128522783517837,0.0,0.09233200550079346
A1_G,1,bracket_brown/test/bend_and_parts_mismatch/001.png,1,defect,32x32 patch diagnostic from pooled 448x448 masks; not a full-pixel measurement,15,30,0.015326468149820964,0.0,0.0033470317721366882,0.0076127201318740845,0.020297527313232422,0.05520022809505462,0.0,0.0642612874507904
A1_G,1,bracket_brown/test/bend_and_parts_mismatch/001.png,1,clean_defect,32x32 patch diagnostic from pooled 448x448 masks; not a full-pixel measurement,15,15,0.010406655073165894,0.0,0.0009943246841430664,0.00360870361328125,0.011771544814109802,0.042189544439315774,0.0,0.05450153350830078
A1_G,1,bracket_brown/test/bend_and_parts_mismatch/001.png,1,boundary,32x32 patch diagnostic from pooled 448x448 masks; not a full-pixel measurement,15,15,0.020246281226476034,0.0027132004499435427,0.005772680044174194,0.011342525482177734,0.025723382830619812,0.05831870734691619,0.0,0.0642612874507904
A1_G,2,bracket_brown/test/bend_and_parts_mismatch/002.png,1,abnormal_normal,32x32 patch diagnostic from pooled 448x448 masks; not a full-pixel measurement,12,996,0.009458558955585143,0.00015282630920410156,0.002421744167804718,0.007002502679824829,0.012518614530563354,0.028062812983989716,0.0,0.06229323148727417
A1_G,2,bracket_brown/test/bend_and_parts_mismatch/002.png,1,defect,32x32 patch diagnostic from pooled 448x448 masks; not a full-pixel measurement,12,28,0.011754846998623439,0.0,0.0015662387013435364,0.007369205355644226,0.01692865788936615,0.041142055392265314,0.0,0.04359996318817139
A1_G,2,bracket_brown/test/bend_and_parts_mismatch/002.png,1,clean_defect,32x32 patch diagnostic from pooled 448x448 masks; not a full-pixel measurement,12,16,0.010301327332854271,0.0,0.0007175356149673462,0.005975842475891113,0.01692865788936615,0.02832552045583725,0.0,0.04359996318817139
A1_G,2,bracket_brown/test/bend_and_parts_mismatch/002.png,1,boundary,32x32 patch diagnostic from pooled 448x448 masks; not a full-pixel measurement,12,12,0.013692873219648996,0.00030053406953811646,0.003743790090084076,0.011418968439102173,0.014651544392108917,0.04041844308376312,0.0,0.042408376932144165
A1_G,3,bracket_brown/test/bend_and_parts_mismatch/003.png,1,abnormal_normal,32x32 patch diagnostic from pooled 448x448 masks; not a full-pixel measurement,10,997,0.01087405745578984,0.0002908527851104737,0.0030623674392700195,0.007466912269592285,0.014425933361053467,0.03371630311012268,0.0,0.09209969639778137
