method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.938332569793005,0.15106039003391925,0.825579012092642,0.8841086602834187,0.884297520661157
S,0.9424531311205244,0.16749899083032554,0.8374666939946711,0.8994673048883045,0.9098360655737705
C,0.9732916739668133,0.1690498229305159,0.8081574093051854,0.9211145397117156,0.8941176470588236
A1_J,0.962015409889221,0.2113333623285718,0.8380815740930518,0.8953997405741239,0.8971193415637859
TRI_J,0.9557877442901725,0.2046251200496782,0.8417708546833368,0.8976035807062603,0.9173553719008264
BAL_J,0.9632190922887733,0.22896210451591179,0.8403361344537816,0.9071522115264303,0.9105691056910569
DUP_J,0.9540722357289602,0.1859459684143948,0.8376716540274647,0.891043852276782,0.8879668049792531
DUP_BAL_J,0.962015409889221,0.2113333623285718,0.8380815740930518,0.8953997405741239,0.8971193415637859
DUP_EXPECTED_J,0.9540722357289602,0.1859459684143948,0.8376716540274647,0.891043852276782,0.8879668049792531
A1_L,0.9625090506434071,0.20058101430018732,0.8532486165197787,0.8968773724224002,0.8951612903225806
DUP_L,0.9528890120116883,0.1773682866715262,0.8413609346177495,0.8902435375610787,0.8906882591093118
TRI_L,0.9599243348153108,0.19899958449733127,0.8747694199631073,0.9060944430850258,0.9367088607594938
BAL_L,0.9677674342613972,0.2192520646420135,0.87948350071736,0.9142609449560557,0.9411764705882353
