method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9945496356043533,0.747035273548164,0.9732000000000001,0.9859230704514763,0.9441624365482233
S,0.9930871439505867,0.6938579918396446,0.9728,0.9884882233241029,0.9591836734693877
C,0.9912791923085275,0.5025058413059298,0.962,0.984619399948143,0.9405940594059405
A1_J,0.9944650720309349,0.7271842670270263,0.9772,0.9900590119766303,0.9543147208121826
TRI_J,0.9940517595963589,0.7170344221463191,0.9803999999999999,0.9915796543867356,0.9595959595959594
BAL_J,0.9941655593016848,0.693983964810927,0.9758,0.9900266365967527,0.9591836734693877
DUP_J,0.9945489126599468,0.7506948740852624,0.9768,0.9892482229303462,0.9489795918367346
DUP_BAL_J,0.9944650720309349,0.7271842670270263,0.9772,0.9900590119766303,0.9543147208121826
DUP_EXPECTED_J,0.9945489126599468,0.7506948740852624,0.9768,0.9892482229303462,0.9489795918367346
A1_L,0.9949609875788141,0.7065091799367973,0.9812000000000001,0.9912186103051338,0.9494949494949495
DUP_L,0.9948813904666562,0.7327718349680978,0.9794,0.990156885913267,0.9452736318407959
TRI_L,0.9946960268988473,0.719635532835214,0.9836,0.9925765355759277,0.9591836734693877
BAL_L,0.9947996988796595,0.6939472306810904,0.9833999999999999,0.9925695842410408,0.96
