config,base,permuted_branch,permutation_index,mean_delta,mean_abs_delta,max_abs_delta,frac_changed_gt_1e-6,defect_mean_abs_delta,defect_mean_delta,defect_n_patches,normal_mean_abs_delta,normal_mean_delta,normal_n_patches
A1_J__perm_C_cross_p00,A1_J,C_cross,00,-0.0016281489515677094,0.007184000685811043,0.11169096827507019,0.999813596491228,0.007711105048656464,-0.004058507736772299,2266,0.007177370134741068,-0.0015975760761648417,180134
A1_J__perm_C_within_p00,A1_J,C_within,00,-0.01283644326031208,0.015215623192489147,0.15231585502624512,0.9996217105263158,0.02295791171491146,-0.01849595457315445,2266,0.015118231065571308,-0.01276525016874075,180134
A1_J__perm_C_within_p01,A1_J,C_within,01,-0.012868036516010761,0.015124001540243626,0.13150101900100708,0.999391447368421,0.02334507927298546,-0.020714307203888893,2266,0.015020587481558323,-0.012769334949553013,180134
A1_J__perm_C_within_p02,A1_J,C_within,02,-0.013138426467776299,0.015516938641667366,0.1400052011013031,0.999890350877193,0.02376895770430565,-0.020855607464909554,2266,0.015413130633533001,-0.013041346333920956,180134
BAL_J__perm_C_cross_p00,BAL_J,C_cross,00,-0.0016597181092947721,0.006744060665369034,0.09331023693084717,0.999797149122807,0.007086177356541157,-0.003523812163621187,2266,0.006739758886396885,-0.0016362686874344945,180134
BAL_J__perm_C_within_p00,BAL_J,C_within,00,-0.012385736219584942,0.01447504386305809,0.14590631425380707,0.9995559210526316,0.023957807570695877,-0.02122398279607296,2266,0.014355753548443317,-0.012274553999304771,180134
BAL_J__perm_C_within_p01,BAL_J,C_within,01,-0.012404082342982292,0.014423828572034836,0.14312142133712769,0.9992105263157894,0.0229006540030241,-0.021136820316314697,2266,0.014317193068563938,-0.012294229120016098,180134
BAL_J__perm_C_within_p02,BAL_J,C_within,02,-0.012608486227691174,0.014750475995242596,0.13672669231891632,0.9998410087719298,0.02380010113120079,-0.021511761471629143,2266,0.014636636711657047,-0.012496484443545341,180134
BAL_J__perm_S_cross_p00,BAL_J,S_cross,00,-0.009905416518449783,0.011706252582371235,0.15695224702358246,0.999890350877193,0.013312478549778461,-0.01236995030194521,2266,0.011686044745147228,-0.009874413721263409,180134
BAL_J__perm_S_within_p00,BAL_J,S_within,00,-0.042143113911151886,0.04223549738526344,0.21502317488193512,0.9995942982456141,0.05008043721318245,-0.05001520738005638,2266,0.04213681071996689,-0.042044080793857574,180134
BAL_J__perm_S_within_p01,BAL_J,S_within,01,-0.041786640882492065,0.04188619926571846,0.21987862884998322,0.9989967105263158,0.04193991795182228,-0.04185143858194351,2266,0.04188552498817444,-0.0417858250439167,180134
BAL_J__perm_S_within_p02,BAL_J,S_within,02,-0.041957683861255646,0.04205327481031418,0.2190973311662674,0.9998574561403509,0.03389574587345123,-0.03347262740135193,2266,0.04215588793158531,-0.04206441715359688,180134
TRI_J__perm_C_cross_p00,TRI_J,C_cross,00,-0.0013792412355542183,0.006284335628151894,0.1147778332233429,0.9997752192982456,0.006086209788918495,-0.0025122815277427435,2266,0.006286827847361565,-0.0013649881584569812,180134
TRI_J__perm_C_within_p00,TRI_J,C_within,00,-0.011094520799815655,0.013410045765340328,0.15503530204296112,0.999561403508772,0.020508630201220512,-0.016713252291083336,2266,0.013320750556886196,-0.011023840866982937,180134
TRI_J__perm_C_within_p01,TRI_J,C_within,01,-0.010993501171469688,0.013255099765956402,0.12603968381881714,0.9992763157894737,0.01835097000002861,-0.015332810580730438,2266,0.01319099497050047,-0.010938914492726326,180134
TRI_J__perm_C_within_p02,TRI_J,C_within,02,-0.01112494245171547,0.013512698002159595,0.13055281341075897,0.9998355263157894,0.01927264966070652,-0.014757946133613586,2266,0.013440241105854511,-0.011079239659011364,180134
TRI_J__perm_S_cross_p00,TRI_J,S_cross,00,-0.01276420708745718,0.014844979159533978,0.20571529865264893,0.9999232456140351,0.01661367155611515,-0.015389138832688332,2266,0.014822729863226414,-0.012731187045574188,180134
TRI_J__perm_S_within_p00,TRI_J,S_within,00,-0.05317392945289612,0.05327471345663071,0.28144192695617676,0.9996162280701755,0.05643223226070404,-0.05635884031653404,2266,0.053234994411468506,-0.05313386023044586,180134
TRI_J__perm_S_within_p01,TRI_J,S_within,01,-0.05319880321621895,0.05331098660826683,0.2931714951992035,0.9991611842105264,0.05326874926686287,-0.05318382382392883,2266,0.05331151559948921,-0.05319899320602417,180134
TRI_J__perm_S_within_p02,TRI_J,S_within,02,-0.05318334698677063,0.05328436195850372,0.2921297550201416,0.9998574561403509,0.044383641332387924,-0.044032514095306396,2266,0.0533963181078434,-0.0532984621822834,180134
