method,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
TRI_J__perm_C_within_p01,0.9861397013141563,0.7001680813504123,0.9440981389635876,0.9547101449275364,0.9826108509424594,0.9323308270676692
TRI_J__perm_S_within_p01,0.971547716396802,0.6523192712489143,0.8972320742819846,0.9424818840579711,0.9769788249848158,0.9090909090909092
BAL_J__perm_C_within_p01,0.9861254675006998,0.7054914343104773,0.9438169088345767,0.9528985507246377,0.9819925502601844,0.9302325581395349
BAL_J__perm_S_within_p01,0.974899390957423,0.6659306919541339,0.9088469642439078,0.9519927536231884,0.9802773404920165,0.9154929577464788
A1_J__perm_C_within_p02,0.988366512409145,0.7422438394610614,0.951789896773776,0.9492753623188407,0.9810925658145951,0.9402985074626865
TRI_J__perm_C_within_p02,0.9862343268046259,0.6985040279460325,0.9441774976150495,0.962409420289855,0.9848053063764914,0.9393939393939393
TRI_J__perm_S_within_p02,0.9691890205665428,0.6193430307231078,0.8887545359687046,0.9375,0.975173197645342,0.9147286821705427
BAL_J__perm_C_within_p02,0.9864991300398871,0.7087186909932792,0.9432629722743231,0.9660326086956521,0.9861810984901027,0.9473684210526315
BAL_J__perm_S_within_p02,0.9727865162502674,0.6355362138271918,0.9002614888825737,0.9356884057971013,0.974611523137671,0.9076923076923077
A1_J__perm_C_within_p03,0.9897946980824255,0.7523413617202075,0.9604829411167299,0.9438405797101449,0.9798236094514216,0.9384615384615386
TRI_J__perm_C_within_p03,0.988054214488521,0.7117622887729473,0.9497499057234504,0.958786231884058,0.9833914962238618,0.9323308270676692
TRI_J__perm_S_within_p03,0.9752221983062797,0.6653976464444303,0.90554596236172,0.9447463768115942,0.9785463475471124,0.9323308270676692
BAL_J__perm_C_within_p03,0.988269033136974,0.7205598589071245,0.9518366092724645,0.9565217391304348,0.9836549683487171,0.9481481481481481
BAL_J__perm_S_within_p03,0.9778422968461611,0.6787099787251611,0.9109885160395624,0.9433876811594203,0.9786835390662206,0.9333333333333332
A1_J__perm_C_within_p04,0.9897369150060751,0.7489557694852323,0.9583393989591287,0.9442934782608696,0.9798844246409945,0.9323308270676692
TRI_J__perm_C_within_p04,0.988419340926412,0.7088160902000787,0.9543753277433145,0.9492753623188406,0.9791912587948525,0.9253731343283582
TRI_J__perm_S_within_p04,0.9715204364602672,0.6326836175406252,0.8931158440965234,0.9361413043478262,0.9740080664000733,0.9142857142857144
BAL_J__perm_C_within_p04,0.9881647343424466,0.7113640236072664,0.9506995211320266,0.932518115942029,0.9752114955166545,0.9264705882352942
BAL_J__perm_S_within_p04,0.9748239162816325,0.6445079510881484,0.9049981508570323,0.9429347826086956,0.9769504948566746,0.9219858156028369
A1_J__perm_C_within_p05,0.986504590706534,0.7322643172307425,0.9451140626342298,0.936141304347826,0.9774324283806611,0.9384615384615386
TRI_J__perm_C_within_p05,0.9849778593641232,0.6931691540794512,0.9389938980212785,0.9533514492753623,0.9806865831918615,0.9197080291970804
TRI_J__perm_S_within_p05,0.9709266454531251,0.6343165904711168,0.8963714303133052,0.9375000000000001,0.9743975943682899,0.9062499999999999
BAL_J__perm_C_within_p05,0.9845570715611529,0.6942665441787556,0.9373892336509015,0.9501811594202898,0.9802514239864594,0.923076923076923
BAL_J__perm_S_within_p05,0.9749012288297807,0.6540711937748305,0.9106353419622307,0.9402173913043478,0.9758794162751216,0.9160305343511451
A1_J__perm_C_within_p06,0.9877788513374111,0.7390826622546597,0.9546120019460975,0.9533514492753623,0.9824228982771315,0.9402985074626865
TRI_J__perm_C_within_p06,0.9871524964337426,0.7020152153892237,0.9491783397118105,0.951086956521739,0.9810158476348488,0.9323308270676692
TRI_J__perm_S_within_p06,0.9733372739533214,0.6444151794010144,0.8981682549912392,0.9270833333333333,0.9730291782599797,0.9160305343511451
BAL_J__perm_C_within_p06,0.9870932633776928,0.7064248619742759,0.948756901620617,0.9592391304347826,0.9842230343854436,0.9402985074626865
BAL_J__perm_S_within_p06,0.9761801632593405,0.6570069499684159,0.9090138203842606,0.933876811594203,0.9759231030055935,0.9302325581395349
A1_J__perm_C_within_p07,0.9893055192624509,0.7448181779445715,0.9581508779408973,0.9506340579710145,0.9807725945333245,0.9264705882352942
TRI_J__perm_C_within_p07,0.9873419456709293,0.7056150478233034,0.9483223678391748,0.9470108695652174,0.9787032299260473,0.9197080291970804
TRI_J__perm_S_within_p07,0.9719295868677821,0.6439099113534814,0.8964839338423503,0.9433876811594203,0.9768107785641776,0.9090909090909092
BAL_J__perm_C_within_p07,0.9875153946438071,0.7130638050049454,0.9465511124048915,0.9560688405797102,0.9830993638065667,0.9343065693430658
BAL_J__perm_S_within_p07,0.975323646397619,0.6593308481925122,0.9065022869217876,0.9547101449275363,0.981521408210885,0.9323308270676692
A1_J__perm_C_within_p08,0.9875202494590637,0.7235759898996974,0.9522224951548305,0.9433876811594203,0.9792648088503065,0.9393939393939393
TRI_J__perm_C_within_p08,0.9856626549145534,0.6847953213861631,0.9420275662476035,0.9479166666666666,0.9798989887587769,0.9323308270676692
TRI_J__perm_S_within_p08,0.9657042403323313,0.6115144635185248,0.8754010181890647,0.9130434782608696,0.9661244659806422,0.9062499999999999
BAL_J__perm_C_within_p08,0.9850913721485449,0.6842566325370927,0.94253624525414,0.947463768115942,0.9803019026837433,0.9393939393939393
BAL_J__perm_S_within_p08,0.9709026533686473,0.6311070110453247,0.8958760526071486,0.9284420289855073,0.9715984213752521,0.9160305343511451
A1_J__perm_C_within_p09,0.9888556912291195,0.742760282051689,0.9571468213795367,0.9479166666666667,0.9805697862388396,0.9312977099236642
TRI_J__perm_C_within_p09,0.9870465691057524,0.7036060144143645,0.9471333972335538,0.9506340579710145,0.9805452050472393,0.9333333333333332
TRI_J__perm_S_within_p09,0.9666337949188242,0.6369222008238682,0.8812101863039413,0.9370471014492754,0.9760585089007386,0.9160305343511451
BAL_J__perm_C_within_p09,0.9877098704772848,0.7137693410533732,0.9480194025985395,0.9510869565217391,0.9815171275054174,0.9302325581395349
BAL_J__perm_S_within_p09,0.9716554945269054,0.6490619824038931,0.8960168814920726,0.9465579710144927,0.9786242879723411,0.9264705882352942
A1_L,0.9898790838224152,0.7387075844359143,0.9597979983720296,0.9592391304347826,0.9841601753526629,0.9393939393939393
TRI_L,0.9882130220527998,0.7000155292813021,0.9509579594754173,0.96875,0.9871828163996816,0.9473684210526315
BAL_L,0.9899188391256882,0.7160805124226726,0.9587341495393344,0.9710144927536232,0.9883041119802364,0.9481481481481481
A1_lambda_0.25,0.989580895343316,0.7378770828952076,0.9582089139507494,0.958786231884058,0.9838087924635655,0.9384615384615386
A1_lambda_0.50,0.9891857872657389,0.7363262480905791,0.9590345193023859,0.962409420289855,0.9847849162898146,0.9384615384615386
A1_lambda_0.75,0.9886960118299133,0.7340022413649547,0.9564806729898926,0.9660326086956521,0.9858557806506868,0.9384615384615386
TRI_lambda_0.25,0.9876259883820484,0.6973310324737483,0.9487010581479992,0.9701086956521738,0.9875437325360514,0.9473684210526315
TRI_lambda_0.50,0.9869357931195317,0.6941721687940797,0.9462986287085948,0.9701086956521738,0.9875323723273922,0.9473684210526315
TRI_lambda_0.75,0.9861462850224048,0.6903102032309859,0.9432215763869444,0.9678442028985507,0.9866167642664395,0.9473684210526315
BAL_lambda_0.25,0.9892675211744907,0.712215652396933,0.9573718371730868,0.9710144927536232,0.9881550420265508,0.9473684210526315
BAL_lambda_0.50,0.9884786891188542,0.7075875188535216,0.9517872792547836,0.9732789855072463,0.9889415267973175,0.9473684210526315
BAL_lambda_0.75,0.987562949052325,0.7020608075404978,0.9493516494681683,0.9710144927536233,0.9880152088045905,0.9473684210526315
