method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9935171457419734,0.7732333394572767,0.964,0.9842076051673775,0.9479166666666667
S,0.9935196170978812,0.723412612285618,0.9816,0.991351323256958,0.9644670050761421
C,0.9915576630297596,0.5260372492102177,0.9652,0.9852649154485136,0.9424083769633509
A1_J,0.9939027490773906,0.7117351670725893,0.9724,0.9883713356407002,0.9479166666666667
TRI_J,0.993508767559887,0.7403360060920127,0.9816,0.9920182481672384,0.9583333333333334
BAL_J,0.9937130925147178,0.7104025922830381,0.9838,0.9928293673590947,0.9583333333333334
DUP_J,0.9937545075880606,0.7428479553221471,0.9696,0.9872154378860567,0.9479166666666667
DUP_BAL_J,0.9939027490773906,0.7117351670725893,0.9724,0.9883713356407002,0.9479166666666667
DUP_EXPECTED_J,0.9937545075880606,0.7428479553221471,0.9696,0.9872154378860567,0.9479166666666667
A1_L,0.9939378530185317,0.7266872398187877,0.971,0.9878917675148936,0.9479166666666667
DUP_L,0.993808651232845,0.7532677162389413,0.9686,0.9869338407814137,0.9479166666666667
TRI_L,0.9941979428004801,0.7444424268797623,0.9822,0.9920979352461116,0.9500000000000001
BAL_L,0.9943122946803957,0.7181958579735765,0.9828000000000001,0.9922670942194609,0.9538461538461539
