dataset,evaluation_revision,metric,branch,contrast,n_conditions,conditions,point_delta,bootstrap_mean,ci95_low,ci95_high,ci9875_low,ci9875_high,n_replicates,effect_scale,ci95_excludes_zero,ci9875_excludes_zero,reaches_effect_scale,family,purpose
mpdd,study,pixel_ap,E3,I_TRI_E: (TRI_E_L-DUP_L) - (TRI_E_J-DUP_J),4,s0k1;s0k4;s1k1;s1k4,0.012870473172602967,0.01252982006246349,0.007638833016536212,0.01824934296921806,0.006440982305161415,0.020557400698421616,1000,0.005,True,True,True,E3 interactions (2 datasets x 2 contrasts),post-hoc exploratory; not a pre-specified confirmation
mpdd,study,pixel_ap,E3,I_BAL_E: (BAL_E_L-A1_L) - (BAL_E_J-A1_J),4,s0k1;s0k4;s1k1;s1k4,0.007958128717172927,0.007447116903062729,0.0025287316163170666,0.012492837192218243,0.0005496796420787077,0.014252324609404622,1000,0.005,True,True,True,E3 interactions (2 datasets x 2 contrasts),post-hoc exploratory; not a pre-specified confirmation
btad,corrected,pixel_ap,E3,I_TRI_E: (TRI_E_L-DUP_L) - (TRI_E_J-DUP_J),4,s0k1;s0k4;s1k1;s1k4,0.004778349364372408,0.004880957455720569,0.0026177794954637293,0.007834293559796262,0.0021681126077140716,0.009056424335357995,1000,0.005,True,True,False,E3 interactions (2 datasets x 2 contrasts),post-hoc exploratory; not a pre-specified confirmation
btad,corrected,pixel_ap,E3,I_BAL_E: (BAL_E_L-A1_L) - (BAL_E_J-A1_J),4,s0k1;s0k4;s1k1;s1k4,0.004481845384118804,0.004651016930234709,0.0022721140207432504,0.008092019737880984,0.001707418883995149,0.009547767038239502,1000,0.005,True,True,False,E3 interactions (2 datasets x 2 contrasts),post-hoc exploratory; not a pre-specified confirmation
btad,study,pixel_ap,E3,I_TRI_E: (TRI_E_L-DUP_L) - (TRI_E_J-DUP_J),4,s0k1;s0k4;s1k1;s1k4,0.00471736612134338,0.004827107437485416,0.002551761590292881,0.0077537923855230785,0.0020535589247988773,0.009085668426826597,1000,0.005,True,True,False,E3 interactions (2 datasets x 2 contrasts),post-hoc exploratory; not a pre-specified confirmation
btad,study,pixel_ap,E3,I_BAL_E: (BAL_E_L-A1_L) - (BAL_E_J-A1_J),4,s0k1;s0k4;s1k1;s1k4,0.004249947161528572,0.004414937964414646,0.0021926107847739145,0.007574186598038396,0.0017249525011217505,0.008918283004537966,1000,0.005,True,True,False,E3 interactions (2 datasets x 2 contrasts),post-hoc exploratory; not a pre-specified confirmation
