method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9892245681496313,0.5057061308765471,0.9249999999999999,0.970783314686843,0.923076923076923
S,0.9919037325610983,0.5929636536848162,0.9805555555555555,0.9924792578574559,0.9523809523809523
C,0.9776624456806827,0.5630759939599811,0.8638888888888889,0.9492154416073089,0.870967741935484
A1_J,0.9911376627552325,0.6058504638499692,0.9861111111111112,0.9949673202614379,0.9666666666666667
TRI_J,0.9924199084816242,0.6095230539065849,0.9944444444444445,0.9979166666666667,0.983050847457627
BAL_J,0.9921398837108849,0.6307512139076429,0.9944444444444445,0.9979166666666667,0.983050847457627
DUP_J,0.9907817816881364,0.5692229058386353,0.9805555555555556,0.9926274187836054,0.9666666666666667
DUP_BAL_J,0.9911376627552325,0.6058504638499692,0.9861111111111112,0.9949673202614379,0.9666666666666667
DUP_EXPECTED_J,0.9907817816881364,0.5692229058386353,0.9805555555555556,0.9926274187836054,0.9666666666666667
A1_L,0.991334939733686,0.6223173389854506,0.9916666666666667,0.9968055555555555,0.967741935483871
DUP_L,0.9908845426146357,0.5794940110540754,0.9861111111111112,0.9946167037449017,0.967741935483871
TRI_L,0.9926688362156572,0.6279500598179047,0.9944444444444445,0.9979166666666667,0.983050847457627
BAL_L,0.9924441025206002,0.6537182951287815,0.9944444444444445,0.9979166666666667,0.983050847457627
