dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,1,4,metal_nut,B,1,0.9646827837247123,0.770839133326378,0.9951124144672532,0.9988681000943498
mvtec,1,4,metal_nut,S,1,0.9658064696379383,0.7285914602960323,0.9995112414467253,0.9998856097002974
mvtec,1,4,metal_nut,C,1,0.954510919953173,0.7306870401559024,0.9799608993157379,0.9954789469929155
mvtec,1,4,metal_nut,A1_J,1,0.9692157129764052,0.793621842646321,0.9975562072336266,0.99943148114635
mvtec,1,4,metal_nut,TRI_J,1,0.9678694439223965,0.7721312098418226,0.9995112414467253,0.9998856097002974
mvtec,1,4,metal_nut,BAL_J,1,0.969534939582369,0.7815924912896347,0.9995112414467253,0.9998856097002974
mvtec,1,4,metal_nut,DUP_J,1,0.9673750806191368,0.7852456502603166,0.9970674486803519,0.9993240928301989
mvtec,1,4,metal_nut,DUP_BAL_J,1,0.9692157129764052,0.793621842646321,0.9975562072336266,0.99943148114635
mvtec,1,4,metal_nut,DUP_EXPECTED_J,1,0.9673750806191368,0.7852456502603166,0.9970674486803519,0.9993240928301989
mvtec,1,4,metal_nut,A1_L,1,0.9734155419980911,0.8062425623611973,0.9956011730205279,0.9990326816240416
mvtec,1,4,metal_nut,DUP_L,1,0.9703963528006855,0.7934688277827504,0.9960899315738025,0.9991158245806935
mvtec,1,4,metal_nut,TRI_L,1,0.9729593264394597,0.7886026160120766,0.9990224828934506,0.9997736276174306
mvtec,1,4,metal_nut,BAL_L,1,0.9752479385174752,0.800904968395631,0.9995112414467253,0.9998856097002974
