dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,1,4,tile,B,1,0.9610476607128299,0.5947567254123916,0.998917748917749,0.9995747897552594
mvtec,1,4,tile,S,1,0.9517456017639065,0.5866683532403766,1.0,0.9999999999999998
mvtec,1,4,tile,C,1,0.9540400635895301,0.6556738632525392,1.0,0.9999999999999998
mvtec,1,4,tile,A1_J,1,0.9669476585855499,0.6433906190758565,1.0,0.9999999999999998
mvtec,1,4,tile,TRI_J,1,0.9644009162419254,0.6267865400375207,1.0,0.9999999999999998
mvtec,1,4,tile,BAL_J,1,0.9661880247154953,0.6436863246452124,1.0,0.9999999999999998
mvtec,1,4,tile,DUP_J,1,0.9649496230665183,0.6249769094337738,0.9996392496392497,0.9998599439775908
mvtec,1,4,tile,DUP_BAL_J,1,0.9669476585855499,0.6433906190758565,1.0,0.9999999999999998
mvtec,1,4,tile,DUP_EXPECTED_J,1,0.9649496230665183,0.6249769094337738,0.9996392496392497,0.9998599439775908
mvtec,1,4,tile,A1_L,1,0.9666993414465636,0.6364062937926546,1.0,0.9999999999999998
mvtec,1,4,tile,DUP_L,1,0.964728044299461,0.6203129953681686,1.0,0.9999999999999998
mvtec,1,4,tile,TRI_L,1,0.9641165125441361,0.6248673445899207,1.0,0.9999999999999998
mvtec,1,4,tile,BAL_L,1,0.9658836031508191,0.6401759852739675,1.0,0.9999999999999998
