dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,1,4,toothbrush,B,1,0.991885011995224,0.5431903089239754,1.0,0.9999999999999999
mvtec,1,4,toothbrush,S,1,0.993872856869906,0.6577058304144879,0.9666666666666667,0.9860062148298152
mvtec,1,4,toothbrush,C,1,0.9888641249468539,0.6364649019117123,0.9361111111111111,0.9753633863904535
mvtec,1,4,toothbrush,A1_J,1,0.9938324366002496,0.626723438509947,0.9944444444444445,0.9979166666666667
mvtec,1,4,toothbrush,TRI_J,1,0.9945432873966621,0.6658651753591821,1.0,0.9999999999999999
mvtec,1,4,toothbrush,BAL_J,1,0.9946771668596044,0.6770618191931576,0.9972222222222222,0.9989247311827957
mvtec,1,4,toothbrush,DUP_J,1,0.9933204359928827,0.5986788819307178,1.0,0.9999999999999999
mvtec,1,4,toothbrush,DUP_BAL_J,1,0.9938324366002496,0.626723438509947,0.9944444444444445,0.9979166666666667
mvtec,1,4,toothbrush,DUP_EXPECTED_J,1,0.9933204359928827,0.5986788819307178,1.0,0.9999999999999999
mvtec,1,4,toothbrush,A1_L,1,0.9941078726323317,0.6483819606332141,0.9944444444444445,0.9979166666666667
mvtec,1,4,toothbrush,DUP_L,1,0.9934073912142305,0.6076987373248753,1.0,0.9999999999999999
mvtec,1,4,toothbrush,TRI_L,1,0.9947696735452719,0.6799272386175864,0.9916666666666667,0.9968055555555555
mvtec,1,4,toothbrush,BAL_L,1,0.9950625991557216,0.7013799905242635,0.9888888888888889,0.9956561302681992
