dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,1,4,grid,B,1,0.9927135513903909,0.44516606692932537,1.0,1.0000000000000002
mvtec,1,4,grid,S,1,0.9919962469736235,0.4206693390631887,1.0,1.0000000000000002
mvtec,1,4,grid,C,1,0.9523475308945715,0.2815603609750604,0.9849624060150376,0.9947852810809386
mvtec,1,4,grid,A1_J,1,0.9929618159078456,0.451273706612416,1.0,1.0000000000000002
mvtec,1,4,grid,TRI_J,1,0.9936448339067394,0.45165501482979403,0.9991645781119465,0.9996975196612223
mvtec,1,4,grid,BAL_J,1,0.9934722398477407,0.44988250236428223,0.9991645781119465,0.9996975196612223
mvtec,1,4,grid,DUP_J,1,0.9929631825079286,0.4513869822216865,1.0,1.0000000000000002
mvtec,1,4,grid,DUP_BAL_J,1,0.9929618159078456,0.451273706612416,1.0,1.0000000000000002
mvtec,1,4,grid,DUP_EXPECTED_J,1,0.9929631825079286,0.4513869822216865,1.0,1.0000000000000002
mvtec,1,4,grid,A1_L,1,0.9930353771016294,0.45253085428160933,1.0,1.0000000000000002
mvtec,1,4,grid,DUP_L,1,0.9930143494499345,0.4531391722840245,1.0,1.0000000000000002
mvtec,1,4,grid,TRI_L,1,0.9935577291142884,0.44711963019577716,1.0,1.0000000000000002
mvtec,1,4,grid,BAL_L,1,0.9933752466391287,0.4439582206815738,1.0,1.0000000000000002
