method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.984542089668998,0.7005100504762246,0.9646739130434783,0.9851120341955533,0.9302325581395349
S,0.9754544314879883,0.5653359424825016,0.9465579710144928,0.9769159374710543,0.9103448275862069
C,0.9766159618924894,0.49434171138761335,0.9107789855072465,0.9565317982845828,0.9014084507042253
A1_J,0.9880923880517314,0.7327204850358834,0.9710144927536232,0.9883096437444261,0.9481481481481481
TRI_J,0.9846878049325009,0.6819215876563791,0.9692028985507246,0.9874530164299701,0.9402985074626865
BAL_J,0.9859910085127229,0.6947123514250628,0.973731884057971,0.9895135171594521,0.9558823529411764
DUP_J,0.9870258876543292,0.7202635622944208,0.9651268115942029,0.9859296124248431,0.9384615384615386
DUP_BAL_J,0.9880923880517314,0.7327204850358834,0.9710144927536232,0.9883096437444261,0.9481481481481481
DUP_EXPECTED_J,0.9870258876543292,0.7202635622944208,0.9651268115942029,0.9859296124248431,0.9384615384615386
A1_L,0.9896405914077453,0.7401462096450788,0.9728260869565217,0.9888297881648137,0.9465648854961832
DUP_L,0.987991953406925,0.723595599827455,0.9664855072463767,0.9860220611428815,0.9384615384615386
TRI_L,0.9874701189507317,0.6985058024597842,0.9746376811594203,0.9893313011899114,0.9411764705882353
BAL_L,0.9890949969869668,0.7153104776553809,0.9769021739130435,0.9905373088153991,0.9558823529411764
