method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9824135863322248,0.3114274162679572,0.9063,0.9049543370781721,0.8571428571428571
S,0.9860794712963274,0.27934531613640196,0.8801,0.8706203307296905,0.8325358851674641
C,0.9727090885710796,0.1500270093340758,0.9153,0.9199717320349265,0.8599999999999999
A1_J,0.9837582364394625,0.287430374152181,0.9338000000000001,0.9388820395227363,0.8682926829268293
TRI_J,0.984277081846364,0.2981529337053137,0.9219,0.9243359520733919,0.8571428571428571
BAL_J,0.9845695315723115,0.2829025125624915,0.9333,0.9359444777711362,0.8712871287128714
DUP_J,0.9833615063074741,0.2996452383611357,0.9274,0.9306032586651483,0.8651162790697675
DUP_BAL_J,0.9837582364394625,0.287430374152181,0.9338000000000001,0.9388820395227363,0.8682926829268293
DUP_EXPECTED_J,0.9833615063074741,0.2996452383611357,0.9274,0.9306032586651483,0.8651162790697675
A1_L,0.9859128188133087,0.26930239793379407,0.9322999999999999,0.9344775542675059,0.883495145631068
DUP_L,0.9847152037557438,0.28483858332359835,0.9251999999999999,0.9268297725977237,0.8679245283018867
TRI_L,0.9874367869123319,0.28235297666296616,0.9171,0.9169083266024759,0.8627450980392156
BAL_L,0.9881210003411762,0.2642131700795782,0.9267,0.9270744054992783,0.8682926829268293
