method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.8928883649418773,0.4536054628514893,0.8958333333333333,0.8429417036079462,0.7956989247311829
S,0.9126794604479,0.5310584199671307,0.9120833333333332,0.8325688468298461,0.8666666666666667
C,0.8668874448619741,0.3791972217821484,0.86625,0.8128580609480116,0.7529411764705882
A1_J,0.9007156001198693,0.46599085662376183,0.9195833333333334,0.8781924063184754,0.8297872340425532
TRI_J,0.9033470594764317,0.4959069821612825,0.9379166666666667,0.9095334015479937,0.857142857142857
BAL_J,0.903789554037876,0.4895212960579576,0.9441666666666666,0.9151966955260902,0.8735632183908046
DUP_J,0.8994297730095067,0.4651884862464697,0.9116666666666667,0.8740485383277924,0.8131868131868133
DUP_BAL_J,0.9007156001198693,0.46599085662376183,0.9195833333333334,0.8781924063184754,0.8297872340425532
DUP_EXPECTED_J,0.8994297730095067,0.4651884862464697,0.9116666666666667,0.8740485383277924,0.8131868131868133
A1_L,0.9098121376591946,0.4812428186489127,0.91625,0.8800988872717106,0.8222222222222222
DUP_L,0.9037032142381065,0.47216203815814584,0.9099999999999999,0.8739536877017016,0.8131868131868133
TRI_L,0.9177826373242026,0.5230588617380092,0.9383333333333334,0.9067326659968289,0.8539325842696629
BAL_L,0.9210850420366223,0.5241614116250755,0.9433333333333334,0.9137827844657813,0.8735632183908046
