config,base,permuted_branch,permutation_index,mean_delta,mean_abs_delta,max_abs_delta,frac_changed_gt_1e-6,defect_mean_abs_delta,defect_mean_delta,defect_n_patches,normal_mean_abs_delta,normal_mean_delta,normal_n_patches
A1_J__perm_C_cross_p00,A1_J,C_cross,00,-0.0019480886403471231,0.00466266181319952,0.06965222954750061,0.7604449728260869,0.007962738163769245,-0.006158012431114912,18498,0.004381377715617418,-0.0015892530791461468,217022
A1_J__perm_C_cross_p01,A1_J,C_cross,01,-0.0017964786384254694,0.005883587524294853,0.0761597752571106,0.9998683763586956,0.007698996923863888,-0.0049410671927034855,18498,0.0057288482785224915,-0.0015284476103261113,217022
A1_J__perm_C_cross_p02,A1_J,C_cross,02,-0.001778767560608685,0.0055223554372787476,0.08471187949180603,0.9557319972826087,0.007260608486831188,-0.004873576108366251,18498,0.005374194588512182,-0.0015149799874052405,217022
A1_J__perm_C_within_p00,A1_J,C_within,00,-0.007110779173672199,0.009257943369448185,0.0994558036327362,0.9991847826086957,0.007656347006559372,-0.003147573210299015,18498,0.009394456632435322,-0.00744858430698514,217022
A1_J__perm_C_within_p01,A1_J,C_within,01,-0.007384919095784426,0.00943712703883648,0.10893043875694275,0.9988918138586956,0.007698818575590849,-0.004133311565965414,18498,0.00958529207855463,-0.007662072777748108,217022
A1_J__perm_C_within_p02,A1_J,C_within,02,-0.00748623488470912,0.009519596584141254,0.10862362384796143,0.9989045516304348,0.010687955655157566,-0.007222640328109264,18498,0.009420011192560196,-0.0075087035074830055,217022
BAL_J__perm_C_cross_p00,BAL_J,C_cross,00,-0.0023297250736504793,0.0048120454885065556,0.08204878866672516,0.8065939198369565,0.0086069256067276,-0.007017855066806078,18498,0.004488586448132992,-0.0019301300635561347,217022
BAL_J__perm_C_cross_p01,BAL_J,C_cross,01,-0.001873959437943995,0.005544837564229965,0.06517764925956726,0.9998811141304348,0.007158788852393627,-0.004671154543757439,18498,0.0054072723723948,-0.0016355386469513178,217022
BAL_J__perm_C_cross_p02,BAL_J,C_cross,02,-0.0018365600844845176,0.005248685833066702,0.06940893828868866,0.9615404211956522,0.0067648147232830524,-0.004544841591268778,18498,0.005119458772242069,-0.0016057181637734175,217022
BAL_J__perm_C_within_p00,BAL_J,C_within,00,-0.0071190763264894485,0.008966540917754173,0.09818264842033386,0.9991720448369565,0.007015037350356579,-0.003110415069386363,18498,0.00913287978619337,-0.007460756693035364,217022
BAL_J__perm_C_within_p01,BAL_J,C_within,01,-0.0074016074649989605,0.009205815382301807,0.11326967179775238,0.9988790760869565,0.00723987864330411,-0.003948249388486147,18498,0.009373382665216923,-0.007695957086980343,217022
BAL_J__perm_C_within_p02,BAL_J,C_within,02,-0.0074383895844221115,0.00921461172401905,0.11076854169368744,0.9987389605978261,0.009315702132880688,-0.0060541401617228985,18498,0.009205995127558708,-0.00755637651309371,217022
BAL_J__perm_S_cross_p00,BAL_J,S_cross,00,-0.006076395511627197,0.006872021127492189,0.08991193771362305,0.7729025135869565,0.016066500917077065,-0.015673350542783737,18498,0.00608832435682416,-0.005258392076939344,217022
BAL_J__perm_S_cross_p01,BAL_J,S_cross,01,-0.007564029190689325,0.008877736516296864,0.1442219316959381,0.9999193274456522,0.016319885849952698,-0.015537944622337818,18498,0.008243399672210217,-0.006884367670863867,217022
BAL_J__perm_S_cross_p02,BAL_J,S_cross,02,-0.007631059270352125,0.008764413185417652,0.13924027979373932,0.9518045176630435,0.018482297658920288,-0.017910586670041084,18498,0.007936102338135242,-0.006754876580089331,217022
BAL_J__perm_S_within_p00,BAL_J,S_within,00,-0.024206617847085,0.024328861385583878,0.20020262897014618,0.9991380774456522,0.022113557904958725,-0.021767890080809593,18498,0.02451767958700657,-0.024414481595158577,217022
BAL_J__perm_S_within_p01,BAL_J,S_within,01,-0.025355111807584763,0.025472566485404968,0.21130529046058655,0.9988111413043478,0.021402480080723763,-0.020971914753317833,18498,0.025819486007094383,-0.02572871558368206,217022
BAL_J__perm_S_within_p02,BAL_J,S_within,02,-0.02434549480676651,0.02447211556136608,0.2141295075416565,0.9987347146739131,0.02067517302930355,-0.02032412588596344,18498,0.02479575201869011,-0.02468825690448284,217022
TRI_J__perm_C_cross_p00,TRI_J,C_cross,00,-0.0017969791078940034,0.004460499621927738,0.08217915147542953,0.799906589673913,0.007003464736044407,-0.005072580650448799,18498,0.004243748262524605,-0.0015177816385403275,217022
TRI_J__perm_C_cross_p01,TRI_J,C_cross,01,-0.0014964478323236108,0.005283225793391466,0.0619145929813385,0.9998598845108696,0.006325519178062677,-0.00368682062253356,18498,0.005194386001676321,-0.001309750135987997,217022
TRI_J__perm_C_cross_p02,TRI_J,C_cross,02,-0.001479968661442399,0.00503889936953783,0.07375258207321167,0.9634086277173913,0.005893900524824858,-0.003449277952313423,18498,0.004966022912412882,-0.0013121131341904402,217022
TRI_J__perm_C_within_p00,TRI_J,C_within,00,-0.005609061103314161,0.007858240976929665,0.078809455037117,0.9991805366847826,0.00630585802718997,-0.0024636087473481894,18498,0.007990559563040733,-0.00587716419249773,217022
TRI_J__perm_C_within_p01,TRI_J,C_within,01,-0.005785897374153137,0.008033107034862041,0.08775554597377777,0.9988578464673913,0.006431991700083017,-0.002961724530905485,18498,0.00816957838833332,-0.006026616785675287,217022
TRI_J__perm_C_within_p02,TRI_J,C_within,02,-0.005843216087669134,0.008036437444388866,0.0845291018486023,0.9987771739130434,0.00833109114319086,-0.004935488570481539,18498,0.008011320605874062,-0.005920586176216602,217022
TRI_J__perm_S_cross_p00,TRI_J,S_cross,00,-0.007506354246288538,0.008442094549536705,0.1174478605389595,0.7705587635869565,0.01998685486614704,-0.019475629553198814,18498,0.007458068430423737,-0.006486145779490471,217022
TRI_J__perm_S_cross_p01,TRI_J,S_cross,01,-0.009664716199040413,0.01120357122272253,0.1843656301498413,0.9998853600543478,0.021237317472696304,-0.020236199721693993,18498,0.010348338633775711,-0.008763649500906467,217022
TRI_J__perm_S_cross_p02,TRI_J,S_cross,02,-0.009553623385727406,0.010896863415837288,0.1856537163257599,0.9559782608695652,0.02318655326962471,-0.022426581010222435,18498,0.009849343448877335,-0.008456391282379627,217022
TRI_J__perm_S_within_p00,TRI_J,S_within,00,-0.029927583411335945,0.030067989602684975,0.2205611914396286,0.999129585597826,0.028370307758450508,-0.027956534177064896,18498,0.03021269291639328,-0.03009558841586113,217022
