method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9792951174895187,0.3998178166775614,0.9591666666666667,0.9773368065979666,0.923076923076923
S,0.9756469484686789,0.3306242186584041,0.9545,0.9693859933021529,0.9411764705882353
C,0.9431038711818744,0.18953627855485164,0.856,0.9058284564772408,0.8490566037735849
A1_J,0.9790816577026835,0.4060825129893516,0.9718333333333333,0.9836452372506518,0.9405940594059405
TRI_J,0.9780618490224238,0.39050444787466926,0.9691666666666666,0.9798524303251299,0.9607843137254902
BAL_J,0.9777323955105314,0.3849826169983406,0.9736666666666666,0.9833880783487764,0.9607843137254902
DUP_J,0.9794301520328237,0.4119235432661169,0.967,0.9816861699845929,0.9320388349514563
DUP_BAL_J,0.9790816577026835,0.4060825129893516,0.9718333333333333,0.9836452372506518,0.9405940594059405
DUP_EXPECTED_J,0.9794301520328237,0.4119235432661169,0.967,0.9816861699845929,0.9320388349514563
A1_L,0.9799291648334209,0.394801709937475,0.9756666666666667,0.9860140166365158,0.9463414634146342
DUP_L,0.9798471847690116,0.4001526742925623,0.969,0.9824478117820873,0.9411764705882353
TRI_L,0.9802365017025794,0.38355147461801703,0.976,0.9851877996445219,0.9658536585365853
BAL_L,0.9800441576086956,0.37702916353484695,0.9781666666666667,0.9870044619400631,0.9658536585365853
