dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,1,2,pipe_fryum,B,1,0.9825710532599268,0.39113695661615117,0.9822,0.9912824058340042
visa,1,2,pipe_fryum,S,1,0.9872597252018577,0.3993280320405797,0.9917999999999999,0.9963292672098529
visa,1,2,pipe_fryum,C,1,0.9895214879869438,0.5857178968261504,0.937,0.9701566295791297
visa,1,2,pipe_fryum,A1_J,1,0.9899161842475267,0.4702937745508831,0.9939999999999999,0.9972851930190371
visa,1,2,pipe_fryum,TRI_J,1,0.9891745924168774,0.4417958336933822,0.9954000000000001,0.9979804586241277
visa,1,2,pipe_fryum,BAL_J,1,0.9906534351561431,0.47033371579114314,0.9949999999999999,0.9977841859402967
visa,1,2,pipe_fryum,DUP_J,1,0.9877328290186778,0.4375519908432594,0.9918,0.9962258800897863
visa,1,2,pipe_fryum,DUP_BAL_J,1,0.9899161842475267,0.4702937745508831,0.9939999999999999,0.9972851930190371
visa,1,2,pipe_fryum,DUP_EXPECTED_J,1,0.9877328290186778,0.4375519908432594,0.9918,0.9962258800897863
visa,1,2,pipe_fryum,A1_L,1,0.9902461429735934,0.4853023122283692,0.996,0.9981125251885605
visa,1,2,pipe_fryum,DUP_L,1,0.9878854986745241,0.4473944062306681,0.9915999999999999,0.9960938495023528
visa,1,2,pipe_fryum,TRI_L,1,0.9900355636369139,0.45929156581404507,0.998,0.9990516767454646
visa,1,2,pipe_fryum,BAL_L,1,0.9913739813146456,0.4891097603774908,0.9982,0.9991477745905432
