method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9936448479198652,0.7613767048483836,0.9654,0.9830336470632873,0.9484536082474226
S,0.9944200238580135,0.6937209886710931,0.9778000000000001,0.9898930436407775,0.9603960396039604
C,0.991544944919383,0.5278226435288315,0.9654,0.9854607322515443,0.94
A1_J,0.9937146263330224,0.7300798374038947,0.9738,0.9884388352574006,0.9489795918367346
TRI_J,0.9943450445991954,0.7336218374428901,0.9716,0.9884466778807253,0.9538461538461539
BAL_J,0.9942986181102861,0.7075375432563753,0.973,0.9889117681789701,0.9538461538461539
DUP_J,0.993721871327318,0.756077067966862,0.9714,0.987066252905421,0.9500000000000001
DUP_BAL_J,0.9937146263330224,0.7300798374038947,0.9738,0.9884388352574006,0.9489795918367346
DUP_EXPECTED_J,0.993721871327318,0.756077067966862,0.9714,0.987066252905421,0.9500000000000001
A1_L,0.9942101582142769,0.7326147098276707,0.9765999999999999,0.9896110514107117,0.9500000000000001
DUP_L,0.9940465041835213,0.7538605370076163,0.9715999999999999,0.9867502361783037,0.9500000000000001
TRI_L,0.9947759460421662,0.738759025411369,0.9792000000000001,0.990939524549068,0.9504950495049505
BAL_L,0.9948494584900419,0.7161007985711527,0.981,0.9917228434310221,0.96
