method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.995551409461726,0.7327224343679033,0.9879622344610542,0.9260403219483643,0.8813559322033899
S,0.9967879775602922,0.7054175091801228,0.9909520062942565,0.9361373780536559,0.9206349206349206
C,0.9754971534825895,0.18317871492815493,0.8356412273800158,0.20736333972982937,0.33128834355828224
A1_J,0.9967417362127592,0.7631608791396558,0.9908733280881196,0.9220157513888385,0.8666666666666666
DUP_J,0.9964567529425773,0.7585830970924535,0.9916601101494886,0.929722603300894,0.8888888888888888
TRI_J,0.9973930905757119,0.7637953053612357,0.9943351691581432,0.9455428357695519,0.923076923076923
BAL_J,0.9973208465509167,0.7602158106638742,0.9907159716758458,0.9156249072248308,0.8421052631578947
DUP_BAL_J,0.9967417362127592,0.7631608791396558,0.9908733280881196,0.9220157513888385,0.8666666666666666
DUP_EXPECTED_J,0.9964567529425773,0.7585830970924535,0.9916601101494886,0.929722603300894,0.8888888888888888
A1_L,0.997292961686241,0.7720535204394843,0.9905586152635719,0.9270213805516575,0.8813559322033899
DUP_L,0.9968985811174279,0.7623816038494036,0.9908733280881196,0.9343441346670474,0.8813559322033899
TRI_L,0.9977803977675116,0.7718368172974153,0.9940204563335956,0.9478844564116706,0.9374999999999999
BAL_L,0.9977667294948059,0.7706206551617263,0.9922895357985838,0.9288664177644037,0.875
