config,base,permuted_branch,permutation_index,mean_delta,mean_abs_delta,max_abs_delta,frac_changed_gt_1e-6,defect_mean_abs_delta,defect_mean_delta,defect_n_patches,normal_mean_abs_delta,normal_mean_delta,normal_n_patches
A1_J__perm_C_cross_p00,A1_J,C_cross,00,-0.0009451158111914992,0.006728215608745813,0.09606903791427612,0.9998399390243903,0.008691779337823391,-0.0018052923260256648,2317,0.006710722576826811,-0.0009374527144245803,260083
A1_J__perm_C_within_p00,A1_J,C_within,00,-0.020147064700722694,0.022427212446928024,0.1946711540222168,0.999233993902439,0.028469370678067207,-0.0244557224214077,2317,0.0223733838647604,-0.020108675584197044,260083
A1_J__perm_C_within_p01,A1_J,C_within,01,-0.01947123371064663,0.0217275507748127,0.17231908440589905,0.999435975609756,0.02744241990149021,-0.02255474217236042,2317,0.02167663909494877,-0.01944376714527607,260083
A1_J__perm_C_within_p02,A1_J,C_within,02,-0.01931469514966011,0.0214381106197834,0.18263599276542664,0.999420731707317,0.030305301770567894,-0.026378467679023743,2317,0.021359117701649666,-0.019251767545938492,260083
BAL_J__perm_C_cross_p00,BAL_J,C_cross,00,-0.0008221104508265853,0.006218114402145147,0.09421628713607788,0.9998018292682926,0.008006046526134014,-0.0009931724052876234,2317,0.006202187389135361,-0.0008205865160562098,260083
BAL_J__perm_C_within_p00,BAL_J,C_within,00,-0.018936974927783012,0.020950574427843094,0.1986141800880432,0.9994283536585366,0.02656141296029091,-0.0225947517901659,2317,0.02090059220790863,-0.018904387950897217,260083
BAL_J__perm_C_within_p01,BAL_J,C_within,01,-0.018809154629707336,0.02079780213534832,0.1804889440536499,0.9992911585365853,0.025843603536486626,-0.021126968786120415,2317,0.02075284905731678,-0.018788505345582962,260083
BAL_J__perm_C_within_p02,BAL_J,C_within,02,-0.01851932518184185,0.020407406613230705,0.1784951090812683,0.9994321646341463,0.029067136347293854,-0.024997351691126823,2317,0.020330263301730156,-0.01846161112189293,260083
BAL_J__perm_S_cross_p00,BAL_J,S_cross,00,-0.008252960629761219,0.010194498114287853,0.1726890206336975,0.9998818597560976,0.008897066116333008,-0.006084890570491552,2317,0.010206055827438831,-0.008272276259958744,260083
BAL_J__perm_S_within_p00,BAL_J,S_within,00,-0.05581662803888321,0.055884819477796555,0.22652925550937653,0.9994778963414634,0.0539759062230587,-0.05378148332238197,2317,0.05590182915329933,-0.05583474412560463,260083
BAL_J__perm_S_within_p01,BAL_J,S_within,01,-0.05694536492228508,0.05700907111167908,0.228973850607872,0.9992111280487805,0.05008845403790474,-0.049890242516994476,2317,0.05707072094082832,-0.057008206844329834,260083
BAL_J__perm_S_within_p02,BAL_J,S_within,02,-0.0554458424448967,0.055523619055747986,0.24795281887054443,0.9993407012195122,0.05068780854344368,-0.05032160133123398,2317,0.0555666983127594,-0.05549149960279465,260083
TRI_J__perm_C_cross_p00,TRI_J,C_cross,00,-0.0006787020829506218,0.005703532602638006,0.07518251240253448,0.9997446646341464,0.007170225493609905,-0.000987959560006857,2317,0.005690466612577438,-0.0006759469979442656,260083
TRI_J__perm_C_within_p00,TRI_J,C_within,00,-0.01721513457596302,0.019316336140036583,0.15628087520599365,0.9993673780487805,0.023387590423226357,-0.019794868305325508,2317,0.019280066713690758,-0.01719215139746666,260083
TRI_J__perm_C_within_p01,TRI_J,C_within,01,-0.016645902767777443,0.01867985539138317,0.17016559839248657,0.9992111280487805,0.022309711202979088,-0.018505530431866646,2317,0.01864751987159252,-0.016629334539175034,260083
TRI_J__perm_C_within_p02,TRI_J,C_within,02,-0.016529666259884834,0.018509747460484505,0.1514868438243866,0.999516006097561,0.025305839255452156,-0.02138393744826317,2317,0.01844920590519905,-0.01648641936480999,260083
TRI_J__perm_S_cross_p00,TRI_J,S_cross,00,-0.010714605450630188,0.012880044989287853,0.22314226627349854,0.9998704268292683,0.011136487126350403,-0.008280331268906593,2317,0.01289557758718729,-0.010736292228102684,260083
TRI_J__perm_S_within_p00,TRI_J,S_within,00,-0.06983393430709839,0.06991072744131088,0.2911178767681122,0.9994131097560975,0.06698192656040192,-0.06674482673406601,2317,0.0699368342757225,-0.06986145675182343,260083
TRI_J__perm_S_within_p01,TRI_J,S_within,01,-0.07088364660739899,0.07095494121313095,0.2918497920036316,0.9991577743902439,0.06259654462337494,-0.062425147742033005,2317,0.07102939486503601,-0.07095899432897568,260083
TRI_J__perm_S_within_p02,TRI_J,S_within,02,-0.06922145932912827,0.06929939240217209,0.32988670468330383,0.9994664634146342,0.06278357654809952,-0.06257660686969757,2317,0.06935743987560272,-0.06928065419197083,260083
