method,scope,image_index,sample_id,n_pairs,l_correct,j_correct,l_correct_j_wrong,l_wrong_j_correct,both_correct,both_wrong,l_tie,j_tie,l_correct_rate,j_correct_rate,l_correct_j_wrong_rate,l_wrong_j_correct_rate
A1,image,0,02/test/ko/0000.png,4096,3442,3450,34,42,3408,612,0,0,0.84033203125,0.84228515625,0.00830078125,0.01025390625
A1,image,1,02/test/ko/0001.png,4096,3652,3619,58,25,3594,419,0,0,0.8916015625,0.883544921875,0.01416015625,0.006103515625
A1,image,2,02/test/ko/0002.png,4096,3633,3611,66,44,3567,419,0,0,0.886962890625,0.881591796875,0.01611328125,0.0107421875
A1,image,3,02/test/ko/0003.png,4032,3357,3303,89,35,3268,640,0,0,0.8325892857142857,0.8191964285714286,0.0220734126984127,0.008680555555555556
A1,image,4,02/test/ko/0004.png,4096,3661,3672,14,25,3647,410,0,0,0.893798828125,0.896484375,0.00341796875,0.006103515625
A1,image,5,02/test/ko/0005.png,4096,3168,3222,20,74,3148,854,0,0,0.7734375,0.78662109375,0.0048828125,0.01806640625
A1,image,6,02/test/ko/0006.png,4096,3472,3475,27,30,3445,594,0,0,0.84765625,0.848388671875,0.006591796875,0.00732421875
A1,image,7,02/test/ko/0007.png,4096,3598,3562,54,18,3544,480,0,0,0.87841796875,0.86962890625,0.01318359375,0.00439453125
A1,image,8,02/test/ko/0008.png,4096,3560,3554,41,35,3519,501,0,0,0.869140625,0.86767578125,0.010009765625,0.008544921875
A1,image,9,02/test/ko/0009.png,4096,3720,3729,27,36,3693,340,0,0,0.908203125,0.910400390625,0.006591796875,0.0087890625
A1,image,10,02/test/ko/0010.png,4096,3059,3066,46,53,3013,984,0,0,0.746826171875,0.74853515625,0.01123046875,0.012939453125
A1,image,11,02/test/ko/0011.png,1856,1673,1645,55,27,1618,156,0,0,0.9014008620689655,0.8863146551724138,0.029633620689655173,0.014547413793103448
A1,image,12,02/test/ko/0012.png,4096,3467,3458,44,35,3423,594,0,0,0.846435546875,0.84423828125,0.0107421875,0.008544921875
A1,image,13,02/test/ko/0013.png,4096,3666,3621,61,16,3605,414,0,0,0.89501953125,0.884033203125,0.014892578125,0.00390625
A1,image,14,02/test/ko/0014.png,4096,2956,2967,41,52,2915,1088,0,0,0.7216796875,0.724365234375,0.010009765625,0.0126953125
A1,image,15,02/test/ko/0015.png,4096,3520,3511,60,51,3460,525,0,0,0.859375,0.857177734375,0.0146484375,0.012451171875
A1,image,16,02/test/ko/0016.png,4096,3621,3579,75,33,3546,442,0,0,0.884033203125,0.873779296875,0.018310546875,0.008056640625
A1,image,17,02/test/ko/0017.png,4096,3733,3741,26,34,3707,329,0,0,0.911376953125,0.913330078125,0.00634765625,0.00830078125
A1,image,18,02/test/ko/0018.png,4096,3988,3979,16,7,3972,101,0,0,0.9736328125,0.971435546875,0.00390625,0.001708984375
A1,image,19,02/test/ko/0019.png,1600,1511,1547,1,37,1510,52,0,0,0.944375,0.966875,0.000625,0.023125
A1,image,20,02/test/ko/0020.png,3712,3393,3409,5,21,3388,298,0,0,0.9140625,0.9183728448275862,0.0013469827586206897,0.005657327586206897
A1,image,21,02/test/ko/0021.png,4096,3599,3557,83,41,3516,456,0,0,0.878662109375,0.868408203125,0.020263671875,0.010009765625
A1,image,22,02/test/ko/0022.png,4096,3774,3759,23,8,3751,314,0,0,0.92138671875,0.917724609375,0.005615234375,0.001953125
A1,image,23,02/test/ko/0023.png,4096,3663,3600,83,20,3580,413,0,0,0.894287109375,0.87890625,0.020263671875,0.0048828125
A1,image,24,02/test/ko/0024.png,4096,3654,3643,40,29,3614,413,0,0,0.89208984375,0.889404296875,0.009765625,0.007080078125
A1,image,25,02/test/ko/0025.png,4096,3623,3613,53,43,3570,430,0,0,0.884521484375,0.882080078125,0.012939453125,0.010498046875
A1,image,26,02/test/ko/0026.png,4096,3475,3471,25,21,3450,600,0,0,0.848388671875,0.847412109375,0.006103515625,0.005126953125
A1,image,27,02/test/ko/0027.png,256,239,237,4,2,235,15,0,0,0.93359375,0.92578125,0.015625,0.0078125
A1,image,28,02/test/ko/0028.png,4096,3139,3162,52,75,3087,882,0,0,0.766357421875,0.77197265625,0.0126953125,0.018310546875
A1,image,29,02/test/ko/0029.png,4096,3906,3911,13,18,3893,172,0,0,0.95361328125,0.954833984375,0.003173828125,0.00439453125
A1,image,30,02/test/ko/0030.png,4096,3774,3753,46,25,3728,297,0,0,0.92138671875,0.916259765625,0.01123046875,0.006103515625
A1,image,31,02/test/ko/0031.png,960,896,895,6,5,890,59,0,0,0.9333333333333333,0.9322916666666666,0.00625,0.005208333333333333
A1,image,32,02/test/ko/0032.png,4096,3357,3340,55,38,3302,701,0,0,0.819580078125,0.8154296875,0.013427734375,0.00927734375
A1,image,33,02/test/ko/0033.png,896,845,849,3,7,842,44,0,0,0.9430803571428571,0.9475446428571429,0.0033482142857142855,0.0078125
A1,image,34,02/test/ko/0034.png,3008,2836,2829,22,15,2814,157,0,0,0.9428191489361702,0.9404920212765957,0.007313829787234043,0.004986702127659575
A1,image,35,02/test/ko/0035.png,4096,3804,3815,13,24,3791,268,0,0,0.9287109375,0.931396484375,0.003173828125,0.005859375
A1,image,36,02/test/ko/0036.png,4096,3251,3214,57,20,3194,825,0,0,0.793701171875,0.78466796875,0.013916015625,0.0048828125
A1,image,37,02/test/ko/0037.png,4096,3759,3779,12,32,3747,305,0,0,0.917724609375,0.922607421875,0.0029296875,0.0078125
A1,image,38,02/test/ko/0038.png,4096,3752,3746,37,31,3715,313,0,0,0.916015625,0.91455078125,0.009033203125,0.007568359375
A1,image,39,02/test/ko/0039.png,4096,3701,3698,33,30,3668,365,0,0,0.903564453125,0.90283203125,0.008056640625,0.00732421875
A1,image,40,02/test/ko/0040.png,4096,3851,3829,32,10,3819,235,0,0,0.940185546875,0.934814453125,0.0078125,0.00244140625
A1,image,41,02/test/ko/0041.png,4096,3725,3722,30,27,3695,344,0,0,0.909423828125,0.90869140625,0.00732421875,0.006591796875
A1,image,42,02/test/ko/0042.png,768,710,702,9,1,701,57,0,0,0.9244791666666666,0.9140625,0.01171875,0.0013020833333333333
A1,image,43,02/test/ko/0043.png,4096,3783,3742,64,23,3719,290,0,0,0.923583984375,0.91357421875,0.015625,0.005615234375
A1,image,44,02/test/ko/0044.png,4096,3801,3788,38,25,3763,270,0,0,0.927978515625,0.9248046875,0.00927734375,0.006103515625
A1,image,45,02/test/ko/0045.png,4096,3063,3092,53,82,3010,951,0,0,0.747802734375,0.7548828125,0.012939453125,0.02001953125
A1,image,46,02/test/ko/0046.png,4096,3339,3343,46,50,3293,707,0,0,0.815185546875,0.816162109375,0.01123046875,0.01220703125
A1,image,47,02/test/ko/0047.png,4096,3453,3412,69,28,3384,615,0,0,0.843017578125,0.8330078125,0.016845703125,0.0068359375
A1,image,48,02/test/ko/0048.png,4096,3318,3277,67,26,3251,752,0,0,0.81005859375,0.800048828125,0.016357421875,0.00634765625
A1,image,49,02/test/ko/0049.png,4096,3697,3720,15,38,3682,361,0,0,0.902587890625,0.908203125,0.003662109375,0.00927734375
A1,image,50,02/test/ko/0050.png,4096,3630,3606,42,18,3588,448,0,0,0.88623046875,0.88037109375,0.01025390625,0.00439453125
A1,image,51,02/test/ko/0051.png,4096,3658,3634,33,9,3625,429,0,0,0.89306640625,0.88720703125,0.008056640625,0.002197265625
A1,image,52,02/test/ko/0052.png,4096,3928,3912,27,11,3901,157,0,0,0.958984375,0.955078125,0.006591796875,0.002685546875
A1,image,53,02/test/ko/0053.png,4096,3981,3959,24,2,3957,113,0,0,0.971923828125,0.966552734375,0.005859375,0.00048828125
A1,image,54,02/test/ko/0054.png,3712,3094,3007,115,28,2979,590,0,0,0.8335129310344828,0.8100754310344828,0.030980603448275863,0.007543103448275862
A1,image,55,02/test/ko/0055.png,4032,3821,3832,18,29,3803,182,0,0,0.9476686507936508,0.9503968253968254,0.004464285714285714,0.007192460317460317
A1,image,56,02/test/ko/0056.png,4096,3962,3972,10,20,3952,114,0,0,0.96728515625,0.9697265625,0.00244140625,0.0048828125
A1,image,57,02/test/ko/0057.png,4096,3572,3593,20,41,3552,483,0,0,0.8720703125,0.877197265625,0.0048828125,0.010009765625
A1,image,58,02/test/ko/0058.png,4096,3558,3540,52,34,3506,504,0,0,0.86865234375,0.8642578125,0.0126953125,0.00830078125
A1,image,59,02/test/ko/0059.png,4096,3913,3923,10,20,3903,163,0,0,0.955322265625,0.957763671875,0.00244140625,0.0048828125
A1,image,60,02/test/ko/0060.png,4096,3796,3788,30,22,3766,278,0,0,0.9267578125,0.9248046875,0.00732421875,0.00537109375
A1,image,61,02/test/ko/0061.png,4096,3692,3682,35,25,3657,379,0,0,0.9013671875,0.89892578125,0.008544921875,0.006103515625
A1,image,62,02/test/ko/0062.png,4096,3958,3967,8,17,3950,121,0,0,0.96630859375,0.968505859375,0.001953125,0.004150390625
A1,image,63,02/test/ko/0063.png,4096,3416,3403,44,31,3372,649,0,0,0.833984375,0.830810546875,0.0107421875,0.007568359375
A1,image,64,02/test/ko/0064.png,4096,3510,3454,79,23,3431,563,0,0,0.85693359375,0.84326171875,0.019287109375,0.005615234375
A1,image,65,02/test/ko/0065.png,3968,3710,3690,31,11,3679,247,0,0,0.9349798387096774,0.9299395161290323,0.0078125,0.002772177419354839
A1,image,66,02/test/ko/0066.png,4096,3882,3881,13,12,3869,202,0,0,0.94775390625,0.947509765625,0.003173828125,0.0029296875
A1,image,67,02/test/ko/0067.png,4096,3410,3419,24,33,3386,653,0,0,0.83251953125,0.834716796875,0.005859375,0.008056640625
A1,image,68,02/test/ko/0068.png,4096,3375,3411,16,52,3359,669,0,0,0.823974609375,0.832763671875,0.00390625,0.0126953125
A1,image,69,02/test/ko/0069.png,4096,3929,3916,18,5,3911,162,0,0,0.959228515625,0.9560546875,0.00439453125,0.001220703125
A1,image,70,02/test/ko/0070.png,896,824,813,11,0,813,72,0,0,0.9196428571428571,0.9073660714285714,0.012276785714285714,0.0
A1,image,71,02/test/ko/0071.png,1280,1016,1008,19,11,997,253,0,0,0.79375,0.7875,0.01484375,0.00859375
A1,image,72,02/test/ko/0072.png,4096,3604,3601,21,18,3583,474,0,0,0.8798828125,0.879150390625,0.005126953125,0.00439453125
A1,image,73,02/test/ko/0073.png,1408,1307,1294,17,4,1290,97,0,0,0.9282670454545454,0.9190340909090909,0.012073863636363636,0.002840909090909091
A1,image,74,02/test/ko/0074.png,704,694,692,4,2,690,8,0,0,0.9857954545454546,0.9829545454545454,0.005681818181818182,0.002840909090909091
A1,image,75,02/test/ko/0075.png,4096,3305,3286,75,56,3230,735,0,0,0.806884765625,0.80224609375,0.018310546875,0.013671875
A1,image,76,02/test/ko/0076.png,4096,3874,3854,29,9,3845,213,0,0,0.94580078125,0.94091796875,0.007080078125,0.002197265625
A1,image,77,02/test/ko/0077.png,4096,3654,3663,19,28,3635,414,0,0,0.89208984375,0.894287109375,0.004638671875,0.0068359375
A1,image,78,02/test/ko/0078.png,4096,3796,3786,46,36,3750,264,0,0,0.9267578125,0.92431640625,0.01123046875,0.0087890625
A1,image,79,02/test/ko/0079.png,4096,3855,3846,26,17,3829,224,0,0,0.941162109375,0.93896484375,0.00634765625,0.004150390625
A1,image,80,02/test/ko/0080.png,2112,1862,1865,27,30,1835,220,0,0,0.8816287878787878,0.8830492424242424,0.01278409090909091,0.014204545454545454
A1,image,81,02/test/ko/0081.png,1152,1091,1081,10,0,1081,61,0,0,0.9470486111111112,0.9383680555555556,0.008680555555555556,0.0
A1,image,82,02/test/ko/0082.png,640,491,513,9,31,482,118,0,0,0.7671875,0.8015625,0.0140625,0.0484375
A1,image,83,02/test/ko/0083.png,960,950,959,0,9,950,1,0,0,0.9895833333333334,0.9989583333333333,0.0,0.009375
A1,image,84,02/test/ko/0084.png,320,313,315,0,2,313,5,0,0,0.978125,0.984375,0.0,0.00625
A1,image,85,02/test/ko/0085.png,1664,1407,1417,25,35,1382,222,0,0,0.8455528846153846,0.8515625,0.015024038461538462,0.021033653846153848
A1,image,86,02/test/ko/0086.png,640,640,639,1,0,639,0,0,0,1.0,0.9984375,0.0015625,0.0
A1,image,87,02/test/ko/0087.png,4096,2888,2899,193,204,2695,1004,0,0,0.705078125,0.707763671875,0.047119140625,0.0498046875
A1,image,88,02/test/ko/0088.png,320,269,269,3,3,266,48,0,0,0.840625,0.840625,0.009375,0.009375
A1,image,89,02/test/ko/0089.png,576,499,479,27,7,472,70,0,0,0.8663194444444444,0.8315972222222222,0.046875,0.012152777777777778
A1,image,90,02/test/ko/0090.png,320,318,318,0,0,318,2,0,0,0.99375,0.99375,0.0,0.0
A1,image,91,02/test/ko/0091.png,640,614,617,4,7,610,19,0,0,0.959375,0.9640625,0.00625,0.0109375
A1,image,92,02/test/ko/0092.png,320,306,311,0,5,306,9,0,0,0.95625,0.971875,0.0,0.015625
A1,image,93,02/test/ko/0093.png,512,446,436,12,2,434,64,0,0,0.87109375,0.8515625,0.0234375,0.00390625
A1,image,94,02/test/ko/0094.png,1152,1087,1091,4,8,1083,57,0,0,0.9435763888888888,0.9470486111111112,0.003472222222222222,0.006944444444444444
A1,image,95,02/test/ko/0095.png,256,256,256,0,0,256,0,0,0,1.0,1.0,0.0,0.0
A1,image,96,02/test/ko/0096.png,960,792,774,32,14,760,154,0,0,0.825,0.80625,0.03333333333333333,0.014583333333333334
A1,image,97,02/test/ko/0097.png,320,218,216,8,6,210,96,0,0,0.68125,0.675,0.025,0.01875
A1,image,98,02/test/ko/0098.png,256,256,256,0,0,256,0,0,0,1.0,1.0,0.0,0.0
A1,image,99,02/test/ko/0099.png,320,320,317,3,0,317,0,0,0,1.0,0.990625,0.009375,0.0
A1,image,100,02/test/ko/0100.png,320,320,320,0,0,320,0,0,0,1.0,1.0,0.0,0.0
A1,image,101,02/test/ko/0101.png,320,320,320,0,0,320,0,0,0,1.0,1.0,0.0,0.0
A1,image,102,02/test/ko/0102.png,1024,916,903,21,8,895,100,0,0,0.89453125,0.8818359375,0.0205078125,0.0078125
A1,image,103,02/test/ko/0103.png,1280,733,710,67,44,666,503,0,0,0.57265625,0.5546875,0.05234375,0.034375
A1,image,104,02/test/ko/0104.png,320,320,320,0,0,320,0,0,0,1.0,1.0,0.0,0.0
A1,image,105,02/test/ko/0105.png,1536,978,882,125,29,853,529,0,0,0.63671875,0.57421875,0.08138020833333333,0.018880208333333332
A1,image,106,02/test/ko/0106.png,2560,2129,2054,104,29,2025,402,0,0,0.831640625,0.80234375,0.040625,0.011328125
A1,image,107,02/test/ko/0107.png,896,738,735,19,16,719,142,0,0,0.8236607142857143,0.8203125,0.021205357142857144,0.017857142857142856
A1,image,108,02/test/ko/0108.png,1152,765,741,72,48,693,339,0,0,0.6640625,0.6432291666666666,0.0625,0.041666666666666664
A1,image,109,02/test/ko/0109.png,320,320,320,0,0,320,0,0,0,1.0,1.0,0.0,0.0
A1,image,110,02/test/ko/0110.png,2816,2072,2007,147,82,1925,662,0,0,0.7357954545454546,0.7127130681818182,0.052201704545454544,0.02911931818181818
A1,image,111,02/test/ko/0111.png,576,499,474,27,2,472,75,0,0,0.8663194444444444,0.8229166666666666,0.046875,0.003472222222222222
A1,image,112,02/test/ko/0112.png,256,254,255,0,1,254,1,0,0,0.9921875,0.99609375,0.0,0.00390625
A1,image,113,02/test/ko/0113.png,768,704,711,9,16,695,48,0,0,0.9166666666666666,0.92578125,0.01171875,0.020833333333333332
A1,image,114,02/test/ko/0114.png,2048,1450,1426,79,55,1371,543,0,0,0.7080078125,0.6962890625,0.03857421875,0.02685546875
A1,image,115,02/test/ko/0115.png,512,448,448,0,0,448,64,0,0,0.875,0.875,0.0,0.0
A1,image,116,02/test/ko/0116.png,576,387,369,28,10,359,179,0,0,0.671875,0.640625,0.04861111111111111,0.017361111111111112
A1,image,117,02/test/ko/0117.png,832,727,728,17,18,710,87,0,0,0.8737980769230769,0.875,0.020432692307692308,0.021634615384615384
A1,image,118,02/test/ko/0118.png,384,363,364,2,3,361,18,0,0,0.9453125,0.9479166666666666,0.005208333333333333,0.0078125
A1,image,119,02/test/ko/0119.png,320,261,309,0,48,261,11,0,0,0.815625,0.965625,0.0,0.15
A1,image,120,02/test/ko/0120.png,256,256,256,0,0,256,0,0,0,1.0,1.0,0.0,0.0
A1,image,121,02/test/ko/0121.png,1792,1344,1293,94,43,1250,405,0,0,0.75,0.7215401785714286,0.052455357142857144,0.023995535714285716
A1,image,122,02/test/ko/0122.png,320,204,205,1,2,203,114,0,0,0.6375,0.640625,0.003125,0.00625
A1,image,123,02/test/ko/0123.png,256,206,214,0,8,206,42,0,0,0.8046875,0.8359375,0.0,0.03125
A1,image,124,02/test/ko/0124.png,1280,1184,1195,18,29,1166,67,0,0,0.925,0.93359375,0.0140625,0.02265625
A1,image,125,02/test/ko/0125.png,192,192,192,0,0,192,0,0,0,1.0,1.0,0.0,0.0
A1,image,126,02/test/ko/0126.png,1536,1335,1321,36,22,1299,179,0,0,0.869140625,0.8600260416666666,0.0234375,0.014322916666666666
A1,image,127,02/test/ko/0127.png,320,319,313,6,0,313,1,0,0,0.996875,0.978125,0.01875,0.0
A1,image,128,02/test/ko/0128.png,2880,2152,2148,113,109,2039,619,0,0,0.7472222222222222,0.7458333333333333,0.03923611111111111,0.03784722222222222
A1,image,129,02/test/ko/0129.png,384,383,379,4,0,379,1,0,0,0.9973958333333334,0.9869791666666666,0.010416666666666666,0.0
A1,image,130,02/test/ko/0130.png,256,202,184,20,2,182,52,0,0,0.7890625,0.71875,0.078125,0.0078125
A1,image,131,02/test/ko/0131.png,256,256,256,0,0,256,0,0,0,1.0,1.0,0.0,0.0
A1,image,132,02/test/ko/0132.png,1920,1413,1504,52,143,1361,364,0,0,0.7359375,0.7833333333333333,0.027083333333333334,0.07447916666666667
A1,image,133,02/test/ko/0133.png,1024,700,698,52,50,648,274,0,0,0.68359375,0.681640625,0.05078125,0.048828125
A1,image,134,02/test/ko/0134.png,1024,953,927,31,5,922,66,0,0,0.9306640625,0.9052734375,0.0302734375,0.0048828125
A1,image,135,02/test/ko/0135.png,512,452,463,8,19,444,41,0,0,0.8828125,0.904296875,0.015625,0.037109375
A1,image,136,02/test/ko/0136.png,320,320,320,0,0,320,0,0,0,1.0,1.0,0.0,0.0
A1,image,137,02/test/ko/0137.png,320,260,255,7,2,253,58,0,0,0.8125,0.796875,0.021875,0.00625
A1,image,138,02/test/ko/0138.png,320,317,315,4,2,313,1,0,0,0.990625,0.984375,0.0125,0.00625
A1,image,139,02/test/ko/0139.png,256,256,255,1,0,255,0,0,0,1.0,0.99609375,0.00390625,0.0
A1,image,140,02/test/ko/0140.png,576,575,576,0,1,575,0,0,0,0.9982638888888888,1.0,0.0,0.001736111111111111
A1,image,141,02/test/ko/0141.png,640,412,404,30,22,382,206,0,0,0.64375,0.63125,0.046875,0.034375
A1,image,142,02/test/ko/0142.png,768,618,579,46,7,572,143,0,0,0.8046875,0.75390625,0.059895833333333336,0.009114583333333334
A1,image,143,02/test/ko/0143.png,512,512,512,0,0,512,0,0,0,1.0,1.0,0.0,0.0
A1,image,144,02/test/ko/0144.png,320,311,305,6,0,305,9,0,0,0.971875,0.953125,0.01875,0.0
A1,image,145,02/test/ko/0145.png,0,0,0,0,0,0,0,0,0,,,,
A1,image,146,02/test/ko/0146.png,256,256,256,0,0,256,0,0,0,1.0,1.0,0.0,0.0
A1,image,147,02/test/ko/0147.png,512,360,356,15,11,345,141,0,0,0.703125,0.6953125,0.029296875,0.021484375
A1,image,148,02/test/ko/0148.png,384,379,381,0,2,379,3,0,0,0.9869791666666666,0.9921875,0.0,0.005208333333333333
A1,image,149,02/test/ko/0149.png,320,268,253,19,4,249,48,0,0,0.8375,0.790625,0.059375,0.0125
A1,image,150,02/test/ko/0150.png,768,490,498,18,26,472,252,0,0,0.6380208333333334,0.6484375,0.0234375,0.033854166666666664
A1,image,151,02/test/ko/0151.png,320,283,298,4,19,279,18,0,0,0.884375,0.93125,0.0125,0.059375
A1,image,152,02/test/ko/0152.png,640,460,428,37,5,423,175,0,0,0.71875,0.66875,0.0578125,0.0078125
A1,image,153,02/test/ko/0153.png,2048,1680,1703,62,85,1618,283,0,0,0.8203125,0.83154296875,0.0302734375,0.04150390625
A1,image,154,02/test/ko/0154.png,256,196,241,3,48,193,12,0,0,0.765625,0.94140625,0.01171875,0.1875
A1,image,155,02/test/ko/0155.png,896,687,731,34,78,653,131,0,0,0.7667410714285714,0.8158482142857143,0.03794642857142857,0.08705357142857142
A1,image,156,02/test/ko/0156.png,384,367,354,14,1,353,16,0,0,0.9557291666666666,0.921875,0.036458333333333336,0.0026041666666666665
A1,image,157,02/test/ko/0157.png,256,200,205,4,9,196,47,0,0,0.78125,0.80078125,0.015625,0.03515625
A1,image,158,02/test/ko/0158.png,320,209,216,3,10,206,101,0,0,0.653125,0.675,0.009375,0.03125
A1,image,159,02/test/ko/0159.png,320,274,272,6,4,268,42,0,0,0.85625,0.85,0.01875,0.0125
A1,image,160,02/test/ko/0160.png,320,320,320,0,0,320,0,0,0,1.0,1.0,0.0,0.0
A1,image,161,02/test/ko/0161.png,256,256,256,0,0,256,0,0,0,1.0,1.0,0.0,0.0
A1,image,162,02/test/ko/0162.png,896,691,659,51,19,640,186,0,0,0.7712053571428571,0.7354910714285714,0.056919642857142856,0.021205357142857144
A1,image,163,02/test/ko/0163.png,320,320,320,0,0,320,0,0,0,1.0,1.0,0.0,0.0
A1,image,164,02/test/ko/0164.png,448,389,400,3,14,386,45,0,0,0.8683035714285714,0.8928571428571429,0.006696428571428571,0.03125
A1,image,165,02/test/ko/0165.png,1024,814,786,44,16,770,194,0,0,0.794921875,0.767578125,0.04296875,0.015625
