method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9486110916596092,0.16420806806105714,0.8173806107808977,0.8733392036337776,0.8987854251012145
S,0.9487840883469828,0.19470595338748328,0.8598073375691739,0.9254949654264294,0.894308943089431
C,0.9726001183010944,0.2224269320690362,0.8056978889116623,0.9185034981695259,0.8861788617886178
A1_J,0.9708578714721146,0.2362968544019869,0.8237343717974995,0.8966539113218451,0.9076305220883534
TRI_J,0.9641260783139438,0.23001058680147615,0.8466898954703832,0.9146244826205903,0.9126984126984127
BAL_J,0.9710319834404475,0.25477547147079926,0.8397212543554006,0.9140482164973249,0.9076305220883534
DUP_J,0.9634132223638586,0.20458775578297866,0.8251690920270548,0.8871356860437882,0.9112903225806452
DUP_BAL_J,0.9708578714721146,0.2362968544019869,0.8237343717974995,0.8966539113218451,0.9076305220883534
DUP_EXPECTED_J,0.9634132223638586,0.20458775578297866,0.8251690920270548,0.8871356860437882,0.9112903225806452
A1_L,0.9710174215096228,0.22668972888482966,0.8548882967821274,0.8991858404331831,0.9338842975206612
DUP_L,0.9624413143311794,0.19793517068273941,0.8391063742570198,0.8884370335964297,0.9180327868852459
TRI_L,0.9684978697287328,0.22627752388294092,0.8737446197991391,0.9133807739586228,0.9333333333333333
BAL_L,0.9752591229147998,0.2532629967737686,0.8800983808157409,0.9247954038879479,0.9372384937238494
