method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
B,0.9668876439107008,0.296974792350462,0.9428333333333333,0.9645856877766216,0.9108910891089109
S,0.9668740552669527,0.27572262557371274,0.9478333333333333,0.9685957735124049,0.9052631578947369
C,0.9267260146181812,0.1580408477563942,0.8246666666666668,0.8761681353048173,0.8416289592760182
A1_J,0.9673111911013407,0.3179263372296586,0.9720000000000001,0.9832860684040767,0.9484536082474226
TRI_J,0.9669769659986944,0.3116143598157591,0.9851666666666667,0.9909311006696538,0.9702970297029702
BAL_J,0.9664512970876589,0.31253842340604904,0.9875,0.9925730312296246,0.9702970297029702
DUP_J,0.9682323958769596,0.3159182371729084,0.9691666666666666,0.9793840490305943,0.9500000000000001
DUP_BAL_J,0.9673111911013407,0.3179263372296586,0.9720000000000001,0.9832860684040767,0.9484536082474226
DUP_EXPECTED_J,0.9682323958769596,0.3159182371729084,0.9691666666666666,0.9793840490305943,0.9500000000000001
A1_L,0.9689362628322797,0.30419833074223845,0.9706666666666667,0.9803121852753309,0.9514563106796116
DUP_L,0.9682485050095601,0.30426232229268985,0.9603333333333333,0.9743202069381763,0.9326923076923077
TRI_L,0.9708779972411298,0.3073073591211318,0.9788333333333333,0.9857776818540854,0.9519230769230769
BAL_L,0.9711319615943498,0.30563324726779517,0.9803333333333334,0.9875939339998394,0.9552238805970149
