dataset,seed,shot,category,method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
mvtec,0,1,carpet,DUP_BAL_J,0.9919252412540982,0.5917242750941414,1.0,1.0,1.0
mvtec,0,1,carpet,DUP_EXPECTED_J,0.990996067205481,0.5589618304579829,1.0,1.0,1.0
mvtec,0,1,carpet,A1_L,0.9919224452693474,0.5846024911433043,0.9995987158908507,0.9998751560549315,0.9944134078212291
mvtec,0,1,carpet,DUP_L,0.9910208248462471,0.5540172129069333,1.0,1.0,1.0
mvtec,0,1,carpet,TRI_L,0.9925780414060272,0.6055453827163735,1.0,1.0,1.0
mvtec,0,1,carpet,BAL_L,0.9930679208711835,0.62532274103437,1.0,1.0,1.0
mvtec,0,1,grid,B,0.9936642625045025,0.4717088553161729,0.9991645781119465,0.9996975196612223,0.9913043478260869
mvtec,0,1,grid,S,0.9904655711960981,0.4198836822348784,1.0,1.0000000000000002,1.0
mvtec,0,1,grid,C,0.9278237815778636,0.18506343564660607,0.8822055137844612,0.9539003348551358,0.896
mvtec,0,1,grid,A1_J,0.9936330920237164,0.46838188728924995,1.0,1.0000000000000002,1.0
mvtec,0,1,grid,TRI_J,0.9934674175668698,0.4656044836716453,1.0,1.0000000000000002,1.0
mvtec,0,1,grid,BAL_J,0.9931851886497884,0.45525811880437383,1.0,1.0000000000000002,1.0
mvtec,0,1,grid,DUP_J,0.9937862060772489,0.4757832108886005,0.9983291562238931,0.9994052928932504,0.9911504424778761
mvtec,0,1,grid,DUP_BAL_J,0.9936330920237164,0.46838188728924995,1.0,1.0000000000000002,1.0
mvtec,0,1,grid,DUP_EXPECTED_J,0.9937862060772489,0.4757832108886005,0.9983291562238931,0.9994052928932504,0.9911504424778761
mvtec,0,1,grid,A1_L,0.9935982610825358,0.47676382368201103,0.9991645781119465,0.9996975196612223,0.9913043478260869
mvtec,0,1,grid,DUP_L,0.9937328502138731,0.4816148454942386,0.9974937343358397,0.9991228070175442,0.9911504424778761
mvtec,0,1,grid,TRI_L,0.9934056678262188,0.466804246572511,0.9991645781119465,0.9996975196612223,0.9913043478260869
mvtec,0,1,grid,BAL_L,0.9931813092186825,0.4626425714001378,1.0,1.0000000000000002,1.0
mvtec,0,1,hazelnut,B,0.9918260732123689,0.7466934465613628,0.8414285714285714,0.9053320935477807,0.8571428571428572
mvtec,0,1,hazelnut,S,0.9909935129097378,0.7819320317760363,0.8603571428571428,0.9181738891019482,0.8717948717948717
mvtec,0,1,hazelnut,C,0.9797354550515867,0.4894948898279442,0.9353571428571429,0.9655941495409623,0.8920863309352518
mvtec,0,1,hazelnut,A1_J,0.9934487152718507,0.7310700414136628,0.9239285714285714,0.9564646346992576,0.896551724137931
mvtec,0,1,hazelnut,TRI_J,0.9939811469548518,0.7877495943010627,0.9360714285714287,0.9675326773892121,0.909090909090909
mvtec,0,1,hazelnut,BAL_J,0.9941034688452021,0.7606855199237812,0.9517857142857142,0.9743584541229253,0.9361702127659575
mvtec,0,1,hazelnut,DUP_J,0.9931151650078813,0.747038084107908,0.8971428571428571,0.9415084519574721,0.8874172185430464
mvtec,0,1,hazelnut,DUP_BAL_J,0.9934487152718507,0.7310700414136628,0.9239285714285714,0.9564646346992576,0.896551724137931
mvtec,0,1,hazelnut,DUP_EXPECTED_J,0.9931151650078813,0.747038084107908,0.8971428571428571,0.9415084519574721,0.8874172185430464
mvtec,0,1,hazelnut,A1_L,0.993530479893176,0.7296885800980878,0.9278571428571429,0.958668995273773,0.8979591836734694
mvtec,0,1,hazelnut,DUP_L,0.9931617468648086,0.7447056236703486,0.8925000000000001,0.9390661817184562,0.8827586206896552
mvtec,0,1,hazelnut,TRI_L,0.9942061180205024,0.7926420171367948,0.9442857142857144,0.9699435873430076,0.9166666666666667
mvtec,0,1,hazelnut,BAL_L,0.994334222251691,0.7654857909210833,0.9582142857142857,0.9763810332721421,0.921985815602837
mvtec,0,1,leather,B,0.9895659161875224,0.3191620833908891,1.0,1.0000000000000002,1.0
mvtec,0,1,leather,S,0.9922425723301141,0.38545052130725943,1.0,1.0000000000000002,1.0
mvtec,0,1,leather,C,0.9873284221523541,0.2108739424566492,1.0,1.0000000000000002,1.0
mvtec,0,1,leather,A1_J,0.9903627597816785,0.2913286284031686,1.0,1.0000000000000002,1.0
mvtec,0,1,leather,TRI_J,0.9917442852788977,0.3441837140187178,1.0,1.0000000000000002,1.0
mvtec,0,1,leather,BAL_J,0.9914536376010569,0.3171697699040681,1.0,1.0000000000000002,1.0
mvtec,0,1,leather,DUP_J,0.9902618672471496,0.3075887918506554,1.0,1.0000000000000002,1.0
mvtec,0,1,leather,DUP_BAL_J,0.9903627597816785,0.2913286284031686,1.0,1.0000000000000002,1.0
mvtec,0,1,leather,DUP_EXPECTED_J,0.9902618672471496,0.3075887918506554,1.0,1.0000000000000002,1.0
mvtec,0,1,leather,A1_L,0.9901644593681345,0.27971623327003636,1.0,1.0000000000000002,1.0
mvtec,0,1,leather,DUP_L,0.9901229814299796,0.2988269297717625,1.0,1.0000000000000002,1.0
mvtec,0,1,leather,TRI_L,0.9914896007201772,0.329103147408746,1.0,1.0000000000000002,1.0
mvtec,0,1,leather,BAL_L,0.9911815552002089,0.2983622556455509,1.0,1.0000000000000002,1.0
mvtec,0,1,metal_nut,B,0.9329928610590894,0.6464837716467565,0.9721407624633431,0.9936955246399872,0.9625668449197862
mvtec,0,1,metal_nut,S,0.9637432939727705,0.7151684975491426,0.9780058651026392,0.9940760216046056,0.9789473684210526
mvtec,0,1,metal_nut,C,0.9529397798315293,0.749414571474435,0.9828934506353861,0.9959903929737097,0.9738219895287958
mvtec,0,1,metal_nut,A1_J,0.9559513233158194,0.7324624716330406,0.9926686217008798,0.9983385367841925,0.9837837837837837
mvtec,0,1,metal_nut,TRI_J,0.96099595993764,0.7379319158846306,0.9946236559139785,0.998743613300155,0.9841269841269841
mvtec,0,1,metal_nut,BAL_J,0.96444284142587,0.7580839181839087,0.9975562072336266,0.99943148114635,0.989247311827957
mvtec,0,1,metal_nut,DUP_J,0.948866348303257,0.7036224286647035,0.9843597262952101,0.9965157772786966,0.968421052631579
mvtec,0,1,metal_nut,DUP_BAL_J,0.9559513233158194,0.7324624716330406,0.9926686217008798,0.9983385367841925,0.9837837837837837
mvtec,0,1,metal_nut,DUP_EXPECTED_J,0.948866348303257,0.7036224286647035,0.9843597262952101,0.9965157772786966,0.968421052631579
mvtec,0,1,metal_nut,A1_L,0.9595697666720939,0.7407798600290616,0.9941348973607038,0.9986488520199198,0.9837837837837837
mvtec,0,1,metal_nut,DUP_L,0.9505058580390935,0.7049471383481799,0.987781036168133,0.9972525814232166,0.9735449735449735
mvtec,0,1,metal_nut,TRI_L,0.965934491354709,0.7505591421397912,0.9956011730205278,0.9989656403876579,0.989247311827957
mvtec,0,1,metal_nut,BAL_L,0.9701321319017976,0.7742997105971743,0.9970674486803519,0.9993098085641932,0.9893617021276596
mvtec,0,1,pill,B,0.9244247009590375,0.5670894854125894,0.9367157665030006,0.9886658296391723,0.935251798561151
mvtec,0,1,pill,S,0.965863764699117,0.6867137147649717,0.9178941625750137,0.9829928906775538,0.9491525423728814
mvtec,0,1,pill,C,0.9714155194788513,0.6723281073911358,0.9211674849972722,0.9772380416069442,0.9652777777777778
mvtec,0,1,pill,A1_J,0.9524327095296059,0.6510071136557538,0.9585379159847245,0.9927914417729807,0.9640287769784173
mvtec,0,1,pill,TRI_J,0.9574193946637558,0.6727867227478387,0.949809056192035,0.9909244741699899,0.95
mvtec,0,1,pill,BAL_J,0.9623897196808271,0.6982147157456695,0.9618112384069831,0.9930518284620781,0.9608540925266905
mvtec,0,1,pill,DUP_J,0.9440934852599907,0.6190107472476816,0.9541734860883797,0.9920795062831766,0.9496402877697842
mvtec,0,1,pill,DUP_BAL_J,0.9524327095296059,0.6510071136557538,0.9585379159847245,0.9927914417729807,0.9640287769784173
mvtec,0,1,pill,DUP_EXPECTED_J,0.9440934852599907,0.6190107472476816,0.9541734860883797,0.9920795062831766,0.9496402877697842
mvtec,0,1,pill,A1_L,0.9571975860178521,0.6570540670367924,0.9639934533551555,0.9936194991381786,0.9558823529411765
mvtec,0,1,pill,DUP_L,0.9457494289833503,0.6205318067527476,0.9582651391162029,0.9926870061041478,0.9540636042402827
mvtec,0,1,pill,TRI_L,0.9643559907837166,0.6853994074153462,0.9563557010365521,0.991885822617538,0.9577464788732395
mvtec,0,1,pill,BAL_L,0.970758246919409,0.711794103961183,0.9653573376977632,0.9934770488753191,0.9616724738675957
mvtec,0,1,screw,B,0.8923879204846313,0.1438242165856023,0.7548678007788482,0.8806589973713862,0.8676470588235294
mvtec,0,1,screw,S,0.8985499458668724,0.13651671074733146,0.7526132404181185,0.8850771621160013,0.8592057761732852
mvtec,0,1,screw,C,0.9590786085630091,0.13921268608335058,0.7142857142857143,0.8763916945892378,0.8676470588235294
mvtec,0,1,screw,A1_J,0.9317676851537363,0.2102081313322194,0.7483090797294528,0.8858857674852758,0.8676470588235294
mvtec,0,1,screw,TRI_J,0.9208583350651431,0.185075062586948,0.7583521213363394,0.8914800215610027,0.8592057761732852
mvtec,0,1,screw,BAL_J,0.9356885384194144,0.20362773479899332,0.7513834802213568,0.89005890300169,0.8592057761732852
mvtec,0,1,screw,DUP_J,0.9163718563826734,0.1835666764330743,0.7636810821889731,0.8923028553557779,0.8634686346863469
mvtec,0,1,screw,DUP_BAL_J,0.9317676851537363,0.2102081313322194,0.7483090797294528,0.8858857674852758,0.8676470588235294
mvtec,0,1,screw,DUP_EXPECTED_J,0.9163718563826734,0.1835666764330743,0.7636810821889731,0.8923028553557779,0.8634686346863469
mvtec,0,1,screw,A1_L,0.9303913129668191,0.21056607397263255,0.7854068456650953,0.9000509396345993,0.8654545454545455
mvtec,0,1,screw,DUP_L,0.9144134530751491,0.18265756306964656,0.7696249231399878,0.8910423246414145,0.8676470588235294
mvtec,0,1,screw,TRI_L,0.9239522968800841,0.1932651975262698,0.7866366058618569,0.8993369995844747,0.8654545454545455
mvtec,0,1,screw,BAL_L,0.9385865706811263,0.21172910252169866,0.7997540479606476,0.9057751186877432,0.8744939271255061
mvtec,0,1,tile,B,0.9571770819513516,0.5883627680631941,0.9974747474747475,0.9989831346503585,0.9940828402366864
mvtec,0,1,tile,S,0.9501756524544398,0.594484164745043,0.998917748917749,0.999581421715973,0.988235294117647
mvtec,0,1,tile,C,0.9496562822686165,0.6517192223492507,0.9985569985569985,0.999447767612792,0.9880952380952381
mvtec,0,1,tile,A1_J,0.9635564486458152,0.6378903595893259,0.9992784992784993,0.9997182206215818,0.9940828402366864
mvtec,0,1,tile,TRI_J,0.9622412741028804,0.6261870458035041,1.0,0.9999999999999998,1.0
mvtec,0,1,tile,BAL_J,0.9641090340277078,0.6419532702423963,0.9996392496392497,0.9998599439775908,0.9940828402366864
mvtec,0,1,tile,DUP_J,0.9612710364210126,0.6188749682186554,0.9974747474747475,0.9989831346503585,0.9940828402366864
mvtec,0,1,tile,DUP_BAL_J,0.9635564486458152,0.6378903595893259,0.9992784992784993,0.9997182206215818,0.9940828402366864
mvtec,0,1,tile,DUP_EXPECTED_J,0.9612710364210126,0.6188749682186554,0.9974747474747475,0.9989831346503585,0.9940828402366864
mvtec,0,1,tile,A1_L,0.9642260247988907,0.6363759003004273,1.0,0.9999999999999998,1.0
mvtec,0,1,tile,DUP_L,0.9618282709299313,0.618484924505257,1.0,0.9999999999999998,1.0
mvtec,0,1,tile,TRI_L,0.9626542429431149,0.6282788654926433,1.0,0.9999999999999998,1.0
mvtec,0,1,tile,BAL_L,0.9645893850265916,0.6436606001071696,1.0,0.9999999999999998,1.0
mvtec,0,1,toothbrush,B,0.9892245681496313,0.5057061308765471,0.9249999999999999,0.970783314686843,0.923076923076923
mvtec,0,1,toothbrush,S,0.9919037325610983,0.5929636536848162,0.9805555555555555,0.9924792578574559,0.9523809523809523
mvtec,0,1,toothbrush,C,0.9776624456806827,0.5630759939599811,0.8638888888888889,0.9492154416073089,0.870967741935484
mvtec,0,1,toothbrush,A1_J,0.9911376627552325,0.6058504638499692,0.9861111111111112,0.9949673202614379,0.9666666666666667
mvtec,0,1,toothbrush,TRI_J,0.9924199084816242,0.6095230539065849,0.9944444444444445,0.9979166666666667,0.983050847457627
mvtec,0,1,toothbrush,BAL_J,0.9921398837108849,0.6307512139076429,0.9944444444444445,0.9979166666666667,0.983050847457627
mvtec,0,1,toothbrush,DUP_J,0.9907817816881364,0.5692229058386353,0.9805555555555556,0.9926274187836054,0.9666666666666667
mvtec,0,1,toothbrush,DUP_BAL_J,0.9911376627552325,0.6058504638499692,0.9861111111111112,0.9949673202614379,0.9666666666666667
mvtec,0,1,toothbrush,DUP_EXPECTED_J,0.9907817816881364,0.5692229058386353,0.9805555555555556,0.9926274187836054,0.9666666666666667
mvtec,0,1,toothbrush,A1_L,0.991334939733686,0.6223173389854506,0.9916666666666667,0.9968055555555555,0.967741935483871
mvtec,0,1,toothbrush,DUP_L,0.9908845426146357,0.5794940110540754,0.9861111111111112,0.9946167037449017,0.967741935483871
mvtec,0,1,toothbrush,TRI_L,0.9926688362156572,0.6279500598179047,0.9944444444444445,0.9979166666666667,0.983050847457627
mvtec,0,1,toothbrush,BAL_L,0.9924441025206002,0.6537182951287815,0.9944444444444445,0.9979166666666667,0.983050847457627
mvtec,0,1,transistor,B,0.8685314940522599,0.4203699251063586,0.9041666666666667,0.8601662931608471,0.8314606741573034
mvtec,0,1,transistor,S,0.8918511662306134,0.5137985291490137,0.8958333333333333,0.8435031726302002,0.8048780487804876
mvtec,0,1,transistor,C,0.8494755914355839,0.3612688822715743,0.8200000000000001,0.7823760787680981,0.7407407407407408
mvtec,0,1,transistor,A1_J,0.8838370747458714,0.44405010896733926,0.9162499999999999,0.8806030450659603,0.8172043010752688
mvtec,0,1,transistor,TRI_J,0.8867901093502668,0.47384834164500966,0.9237500000000001,0.8968693899188074,0.8260869565217392
mvtec,0,1,transistor,BAL_J,0.8886022694557755,0.473955861065242,0.9275,0.8996556014835093,0.823529411764706
mvtec,0,1,transistor,DUP_J,0.8798682933619109,0.43832840765827896,0.9233333333333332,0.8911994057974589,0.8266666666666667
mvtec,0,1,transistor,DUP_BAL_J,0.8838370747458714,0.44405010896733926,0.9162499999999999,0.8806030450659603,0.8172043010752688
mvtec,0,1,transistor,DUP_EXPECTED_J,0.8798682933619109,0.43832840765827896,0.9233333333333332,0.8911994057974589,0.8266666666666667
mvtec,0,1,transistor,A1_L,0.8918093952754185,0.458390478803144,0.9266666666666666,0.8987665660037469,0.8292682926829269
mvtec,0,1,transistor,DUP_L,0.8837301574521917,0.4454197228806684,0.9204166666666667,0.893874597076947,0.8292682926829269
mvtec,0,1,transistor,TRI_L,0.9007878696937824,0.5061172334826269,0.9308333333333333,0.9101885450993559,0.8470588235294118
mvtec,0,1,transistor,BAL_L,0.9046549858628188,0.5101559924502197,0.94,0.9193252741799773,0.857142857142857
mvtec,0,1,wood,B,0.9280221411768503,0.6428410733237986,0.9929824561403509,0.9978443420378905,0.975609756097561
mvtec,0,1,wood,S,0.9416401508824593,0.6393336534960666,0.9850877192982456,0.9954076539905873,0.9672131147540983
mvtec,0,1,wood,C,0.9692428589270972,0.5965468796002477,1.0,1.0,1.0
mvtec,0,1,wood,A1_J,0.9594712936971799,0.690563540320157,1.0,1.0,1.0
mvtec,0,1,wood,TRI_J,0.958269716764113,0.6935891146297121,0.9973684210526315,0.9992063492063493,0.9915966386554621
mvtec,0,1,wood,BAL_J,0.9655527574068261,0.70222622276776,1.0,1.0,1.0
mvtec,0,1,wood,DUP_J,0.9494147736664321,0.6798520815348053,1.0,1.0,1.0
mvtec,0,1,wood,DUP_BAL_J,0.9594712936971799,0.690563540320157,1.0,1.0,1.0
mvtec,0,1,wood,DUP_EXPECTED_J,0.9494147736664321,0.6798520815348053,1.0,1.0,1.0
mvtec,0,1,wood,A1_L,0.9589561953814366,0.6807578227376898,1.0,1.0,1.0
mvtec,0,1,wood,DUP_L,0.9487875506891497,0.6729964473687586,0.999122807017544,0.9997267759562843,0.9917355371900827
mvtec,0,1,wood,TRI_L,0.9569181586862252,0.6876008124119417,0.9956140350877194,0.9987179487179488,0.9915966386554621
mvtec,0,1,wood,BAL_L,0.9644024710075005,0.6954167505500968,1.0,1.0,1.0
mvtec,0,1,zipper,B,0.9367016521533414,0.38888231313173216,0.9858193277310925,0.9963824998347794,0.9707112970711297
mvtec,0,1,zipper,S,0.9086136419810573,0.40644058094378543,0.9871323529411764,0.9967252565124058,0.9696969696969697
mvtec,0,1,zipper,C,0.9426369488802744,0.43699244692616845,0.9214810924369748,0.9799534717017078,0.9200000000000002
mvtec,0,1,zipper,A1_J,0.9406431781653208,0.4405847399354526,0.9847689075630253,0.9963306054432601,0.9702127659574468
mvtec,0,1,zipper,TRI_J,0.931462560310854,0.4388498064246241,0.9894957983193278,0.9975047524645189,0.9789029535864979
mvtec,0,1,zipper,BAL_J,0.9348790698171026,0.45464265093180734,0.9871323529411764,0.99679339288002,0.9707112970711297
mvtec,0,1,zipper,DUP_J,0.9377870659132453,0.4211171885746714,0.9887079831932774,0.9971891632481518,0.975
mvtec,0,1,zipper,DUP_BAL_J,0.9406431781653208,0.4405847399354526,0.9847689075630253,0.9963306054432601,0.9702127659574468
mvtec,0,1,zipper,DUP_EXPECTED_J,0.9377870659132453,0.4211171885746714,0.9887079831932774,0.9971891632481518,0.975
mvtec,0,1,zipper,A1_L,0.9491731299069753,0.4410492184959886,0.9860819327731092,0.9964980153123952,0.9702127659574468
mvtec,0,1,zipper,DUP_L,0.9438368300000111,0.4196478659361372,0.9868697478991597,0.9967045021670424,0.9707112970711297
mvtec,0,1,zipper,TRI_L,0.9423306568057256,0.44121035611909826,0.9866071428571429,0.9967348503030461,0.9787234042553192
mvtec,0,1,zipper,BAL_L,0.9484171530720775,0.46025944486374304,0.9879201680672269,0.9970708573016219,0.9787234042553192
mvtec,0,2,bottle,B,0.9858184904355318,0.8127391692077814,0.9992063492063492,0.999751984126984,0.9921259842519685
mvtec,0,2,bottle,S,0.9891766143188994,0.8334682284865876,0.9992063492063492,0.999751984126984,0.9921259842519685
mvtec,0,2,bottle,C,0.9545006271128059,0.6665961262715381,0.9753968253968254,0.9925450894350984,0.9593495934959351
mvtec,0,2,bottle,A1_J,0.9869735719087103,0.8190531219827728,1.0,0.9999999999999998,1.0
mvtec,0,2,bottle,TRI_J,0.9889175672999839,0.8350156480467295,1.0,0.9999999999999998,1.0
mvtec,0,2,bottle,BAL_J,0.9887954407115025,0.8325392790264003,1.0,0.9999999999999998,1.0
mvtec,0,2,bottle,DUP_J,0.9868876989858424,0.8189264437710821,1.0,0.9999999999999998,1.0
mvtec,0,2,bottle,DUP_BAL_J,0.9869735719087103,0.8190531219827728,1.0,0.9999999999999998,1.0
mvtec,0,2,bottle,DUP_EXPECTED_J,0.9868876989858424,0.8189264437710821,1.0,0.9999999999999998,1.0
mvtec,0,2,bottle,A1_L,0.987257382588641,0.8173567916614846,1.0,0.9999999999999998,1.0
mvtec,0,2,bottle,DUP_L,0.9869465805134905,0.8171695104788712,1.0,0.9999999999999998,1.0
mvtec,0,2,bottle,TRI_L,0.9892184742703907,0.8330313915720694,1.0,0.9999999999999998,1.0
mvtec,0,2,bottle,BAL_L,0.9891260704210987,0.8303793357657793,1.0,0.9999999999999998,1.0
mvtec,0,2,cable,B,0.9100520046065788,0.5882253683639322,0.8967391304347826,0.9470545341902382,0.8715083798882682
mvtec,0,2,cable,S,0.9397583726958915,0.6402891000957729,0.9087331334332833,0.9535619208030037,0.888888888888889
mvtec,0,2,cable,C,0.9162506338835068,0.38286888964595905,0.8931784107946028,0.922075823253248,0.8682926829268293
mvtec,0,2,cable,A1_J,0.9524059464875791,0.6214525466643335,0.9372188905547227,0.9671176579493836,0.903954802259887
mvtec,0,2,cable,TRI_J,0.9505563034548802,0.6437376892387048,0.9226011994002998,0.959658794187114,0.9028571428571429
mvtec,0,2,cable,BAL_J,0.9607841531964048,0.642591135539504,0.9344077961019491,0.9648030857178528,0.903954802259887
mvtec,0,2,cable,DUP_J,0.9386371802531672,0.6163617582308789,0.9201649175412293,0.9597561793076035,0.8953488372093024
mvtec,0,2,cable,DUP_BAL_J,0.9524059464875791,0.6214525466643335,0.9372188905547227,0.9671176579493836,0.903954802259887
mvtec,0,2,cable,DUP_EXPECTED_J,0.9386371802531672,0.6163617582308789,0.9201649175412293,0.9597561793076035,0.8953488372093024
mvtec,0,2,cable,A1_L,0.9468736442516479,0.6058928961596168,0.9218515742128934,0.958159232727267,0.888888888888889
mvtec,0,2,cable,DUP_L,0.9331851229285767,0.6024589114581451,0.9115442278860569,0.9538386822405984,0.8823529411764706
mvtec,0,2,cable,TRI_L,0.9482438658801517,0.6390048604947622,0.9177286356821589,0.9575979603366245,0.8999999999999999
mvtec,0,2,cable,BAL_L,0.9583539280640516,0.636983241914954,0.9241004497751124,0.959412882732734,0.8977272727272727
mvtec,0,2,capsule,B,0.9746697447503545,0.5011563483227918,0.9002792181890705,0.9710394138573606,0.9380530973451328
mvtec,0,2,capsule,S,0.9846065758801095,0.4891431710534659,0.8871160749900279,0.9737237951630462,0.9375
mvtec,0,2,capsule,C,0.97957545089909,0.4051778261160244,0.9405664140406861,0.987723212902621,0.9389671361502349
mvtec,0,2,capsule,A1_J,0.9810969882352627,0.5136029819716411,0.9285999202233746,0.9817423711575148,0.9385964912280701
mvtec,0,2,capsule,TRI_J,0.9827450834632424,0.5192039755931168,0.932189868368568,0.9831494165052939,0.9432314410480349
mvtec,0,2,capsule,BAL_J,0.9833327304502524,0.5166538689246747,0.939369764658955,0.9862135519833176,0.9459459459459459
mvtec,0,2,capsule,DUP_J,0.9798891396747926,0.5131864649803157,0.9178300757877942,0.9772900456165621,0.9369369369369369
mvtec,0,2,capsule,DUP_BAL_J,0.9810969882352627,0.5136029819716411,0.9285999202233746,0.9817423711575148,0.9385964912280701
mvtec,0,2,capsule,DUP_EXPECTED_J,0.9798891396747926,0.5131864649803157,0.9178300757877942,0.9772900456165621,0.9369369369369369
mvtec,0,2,capsule,A1_L,0.9830379987177211,0.5205840511777517,0.9329876346230553,0.9831241745069392,0.9459459459459459
