dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
visa,0,2,fryum,B,1,0.8943911363942385,0.1891052201808257,0.8513999999999999,0.928358811446925
visa,0,2,fryum,S,1,0.9316512120126756,0.27463810849994924,0.9269999999999999,0.964541224774087
visa,0,2,fryum,C,1,0.9663632399511972,0.33176682975420696,0.9168,0.9609468239742944
visa,0,2,fryum,A1_J,1,0.934722193167563,0.2698050242485457,0.9331999999999999,0.9714565055641975
visa,0,2,fryum,TRI_J,1,0.9341805688480318,0.2778190128386042,0.952,0.9791210358235063
visa,0,2,fryum,BAL_J,1,0.9452299759090408,0.3107611685750984,0.9610000000000001,0.9833579427345583
visa,0,2,fryum,DUP_J,1,0.9216791170013451,0.23799565202646067,0.9128,0.9613360638435294
visa,0,2,fryum,DUP_BAL_J,1,0.934722193167563,0.2698050242485457,0.9331999999999999,0.9714565055641975
visa,0,2,fryum,DUP_EXPECTED_J,1,0.9216791170013451,0.23799565202646067,0.9128,0.9613360638435294
visa,0,2,fryum,A1_L,1,0.9380423629044812,0.2665254092425624,0.9262,0.9671016636957139
visa,0,2,fryum,DUP_L,1,0.9221703226358589,0.2308673680787871,0.8958,0.9521058833988727
visa,0,2,fryum,TRI_L,1,0.9419058338246092,0.285686210463382,0.9359999999999999,0.971701143832648
visa,0,2,fryum,BAL_L,1,0.953996044365909,0.32548280448491745,0.9474,0.9777801731549629
