method,dataset,seed,shot,category,frame,n_test,grid,map_size,pixel_ap,pixel_auroc,pixel_ap_stride8,pixel_auroc_stride8,image_image_auroc,image_image_ap,image_score,memory_bank_s,scoring_s,evaluation_s,wall_clock_s,s_per_image,peak_gpu_mb,peak_ram_mb,peak_gpu_source,peak_ram_source,timing_sync,memory_bank_rows,reference_ids,rotation,masking
AnomalyDINO_native_dinov2_vits14,mpdd,1,1,bracket_brown,canvas,77,32x32,448x448,0.05553119953962181,0.9350211953495002,0.054962120301216666,0.9360358941485006,0.4766214177978884,0.6555113160408558,official mean of the top 1% patch distances,0.086,6.801,1.29,8.177,0.0883,112.51611328125,982.8,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,1024,bracket_brown/train/good/040.png,False,False
AnomalyDINO_native_dinov2_vits14,mpdd,1,1,bracket_white,canvas,60,32x32,448x448,0.0655800427327249,0.9821776478152932,0.05627763059009143,0.9869170979812044,0.6277777777777778,0.5604986210199587,official mean of the top 1% patch distances,0.078,5.127,1.067,6.272,0.0854,112.51611328125,982.8,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,1024,bracket_white/train/good/099.png,False,False
AnomalyDINO_native_dinov2_vits14,mpdd,1,1,connector,canvas,44,32x32,448x448,0.2189046074950063,0.9732143633166552,0.22323643259964066,0.9724261580555091,0.8357142857142857,0.7323077037832676,official mean of the top 1% patch distances,0.076,3.756,0.746,4.578,0.0854,112.51611328125,982.8,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,1024,connector/train/good/014.png,False,False
AnomalyDINO_native_dinov2_vits14,mpdd,1,1,metal_plate,canvas,97,32x32,448x448,0.8600835167349674,0.965401175335736,0.8601842111383418,0.9655662288663228,1.0,1.0,official mean of the top 1% patch distances,0.063,8.036,1.923,10.022,0.0828,112.51611328125,982.8,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,1024,metal_plate/train/good/002.png,False,False
AnomalyDINO_native_dinov2_vits14,mpdd,1,1,tubes,canvas,101,32x32,448x448,0.515651706397704,0.9703272950302881,0.5186473578324398,0.9708446529492676,0.9646739130434783,0.9839625631667146,official mean of the top 1% patch distances,0.07,9.156,1.824,11.05,0.0907,112.51611328125,982.8,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,1024,tubes/train/good/121.png,False,False
AnomalyDINO_native_dinov2_vits14,mpdd,1,4,bracket_black,canvas,79,32x32,448x448,0.07101977026853741,0.9352920678758521,0.08848066709736459,0.9366971546806403,0.3829787234042553,0.5743792293019812,official mean of the top 1% patch distances,0.312,7.975,1.336,9.623,0.101,112.51611328125,982.8,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,4096,bracket_black/train/good/240.png;bracket_black/train/good/252.png;bracket_black/train/good/135.png;bracket_black/train/good/223.png,False,False
AnomalyDINO_native_dinov2_vits14,mpdd,1,4,bracket_brown,canvas,77,32x32,448x448,0.06543595594079883,0.9408680193468033,0.06412961973995233,0.9407938884951701,0.6236802413273002,0.7279732070907304,official mean of the top 1% patch distances,0.362,8.137,1.393,9.892,0.1057,112.51611328125,982.8,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,4096,bracket_brown/train/good/040.png;bracket_brown/train/good/158.png;bracket_brown/train/good/139.png;bracket_brown/train/good/144.png,False,False
AnomalyDINO_native_dinov2_vits14,mpdd,1,4,bracket_white,canvas,60,32x32,448x448,0.0791686306717476,0.9968132320421862,0.07007257189113884,0.9976312366709931,0.6333333333333333,0.554488714222249,official mean of the top 1% patch distances,0.363,6.194,1.071,7.628,0.1032,112.51611328125,982.8,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,4096,bracket_white/train/good/099.png;bracket_white/train/good/084.png;bracket_white/train/good/068.png;bracket_white/train/good/010.png,False,False
AnomalyDINO_native_dinov2_vits14,mpdd,1,4,connector,canvas,44,32x32,448x448,0.3514409603925703,0.9817595365022952,0.3576593139096149,0.9813866180421855,0.9047619047619049,0.7966209128112046,official mean of the top 1% patch distances,0.292,4.473,0.747,5.512,0.1017,112.51611328125,982.8,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,4096,connector/train/good/014.png;connector/train/good/046.png;connector/train/good/071.png;connector/train/good/036.png,False,False
AnomalyDINO_native_dinov2_vits14,mpdd,1,4,metal_plate,canvas,97,32x32,448x448,0.8782035927317581,0.9761383291455414,0.8788824644516724,0.9764563029016695,1.0,1.0,official mean of the top 1% patch distances,0.231,9.415,1.992,11.638,0.0971,112.51611328125,982.8,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,4096,metal_plate/train/good/002.png;metal_plate/train/good/038.png;metal_plate/train/good/011.png;metal_plate/train/good/025.png,False,False
AnomalyDINO_native_dinov2_vits14,mpdd,1,4,tubes,canvas,101,32x32,448x448,0.5952947063659215,0.9763491536152197,0.5986247336641557,0.9768916131924312,0.9510869565217391,0.9801038572002033,official mean of the top 1% patch distances,0.326,10.345,1.867,12.538,0.1024,112.51611328125,982.8,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,4096,tubes/train/good/121.png;tubes/train/good/050.png;tubes/train/good/020.png;tubes/train/good/110.png,False,False
AnomalyDINO_native_dinov2_vits14,btad,0,1,01,canvas,70,32x32,448x448,0.39414387093003117,0.9365929658660279,0.38770564698957555,0.9311140312316838,0.9164237123420798,0.9683684806825983,official mean of the top 1% patch distances,0.066,5.511,1.24,6.816,0.0787,112.51611328125,982.8,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,1024,01/train/ok/0150.bmp,False,False
AnomalyDINO_native_dinov2_vits14,btad,0,1,02,canvas,230,32x32,448x448,0.6365597344505143,0.9647150044874687,0.6359682988302405,0.9643609973869058,0.9455,0.9914389823720768,official mean of the top 1% patch distances,0.053,12.743,4.743,17.539,0.0554,112.51611328125,982.8,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,1024,02/train/ok/0151.png,False,False
AnomalyDINO_native_dinov2_vits14,btad,0,1,03,canvas,441,32x42,448x588,0.6584627300769804,0.994254091264387,0.6628941379105155,0.9945831437806382,0.9204268292682927,0.7354800753359609,official mean of the top 1% patch distances,0.052,27.075,10.653,37.781,0.0614,118.80029296875,1749.1,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,1344,03/train/ok/0439.bmp,False,False
AnomalyDINO_native_dinov2_vits14,btad,0,4,01,canvas,70,32x32,448x448,0.3609339808429937,0.9252336900913193,0.3556964331831431,0.9202437728297957,0.9096209912536443,0.9668045492516755,official mean of the top 1% patch distances,0.24,6.528,1.243,8.011,0.0933,112.51611328125,1749.1,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,4096,01/train/ok/0150.bmp;01/train/ok/0381.bmp;01/train/ok/0006.bmp;01/train/ok/0004.bmp,False,False
AnomalyDINO_native_dinov2_vits14,btad,0,4,02,canvas,230,32x32,448x448,0.6043464262684485,0.960128926241641,0.6038389723861349,0.9598662760273382,0.9143333333333333,0.9861756008898414,official mean of the top 1% patch distances,0.166,16.924,4.538,21.629,0.0736,112.51611328125,1749.1,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,4096,02/train/ok/0151.png;02/train/ok/0381.png;02/train/ok/0006.png;02/train/ok/0004.png,False,False
AnomalyDINO_native_dinov2_vits14,btad,0,4,03,canvas,441,32x42,448x588,0.709198006546792,0.9972036255024259,0.7132797557462536,0.9973515845713672,0.9957317073170732,0.9487296854541754,official mean of the top 1% patch distances,0.192,36.969,10.487,47.648,0.0838,118.80029296875,1769.6,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,5376,03/train/ok/0439.bmp;03/train/ok/0621.bmp;03/train/ok/0160.bmp;03/train/ok/0549.bmp,False,False
AnomalyDINO_native_dinov2_vits14,btad,1,1,01,canvas,70,32x32,448x448,0.4023440381064238,0.9409944522993882,0.3961394375399162,0.9347217388062045,0.8989310009718172,0.9636228733765597,official mean of the top 1% patch distances,0.061,5.608,1.23,6.898,0.0801,112.51611328125,1769.6,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,1024,01/train/ok/0202.bmp,False,False
AnomalyDINO_native_dinov2_vits14,btad,1,1,02,canvas,230,32x32,448x448,0.6204087502591376,0.961758672510594,0.6198261317194023,0.9614662824373906,0.9423333333333334,0.9911972025886759,official mean of the top 1% patch distances,0.044,12.489,4.368,16.901,0.0543,112.51611328125,1769.6,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,1024,02/train/ok/0121.png,False,False
AnomalyDINO_native_dinov2_vits14,btad,1,1,03,canvas,441,32x42,448x588,0.6492623571275247,0.9939974124645677,0.6529077106114659,0.9942099441403399,0.9585365853658536,0.8021261365742339,official mean of the top 1% patch distances,0.053,27.142,10.6,37.795,0.0615,118.80029296875,1769.6,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,1344,03/train/ok/0852.bmp,False,False
AnomalyDINO_native_dinov2_vits14,btad,1,4,01,canvas,70,32x32,448x448,0.4304127479268438,0.9492915751089075,0.4240527419492174,0.943666318005317,0.9222546161321672,0.9727877994239713,official mean of the top 1% patch distances,0.276,6.607,1.23,8.112,0.0944,112.51611328125,1769.6,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,4096,01/train/ok/0202.bmp;01/train/ok/0152.bmp;01/train/ok/0264.bmp;01/train/ok/0336.bmp,False,False
AnomalyDINO_native_dinov2_vits14,btad,1,4,02,canvas,230,32x32,448x448,0.6176124690739557,0.960782891171708,0.6172324355818872,0.9605572430600049,0.92,0.9870212124767317,official mean of the top 1% patch distances,0.177,16.925,4.624,21.726,0.0736,112.51611328125,1769.6,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,4096,02/train/ok/0121.png;02/train/ok/0182.png;02/train/ok/0090.png;02/train/ok/0168.png,False,False
AnomalyDINO_native_dinov2_vits14,btad,1,4,03,canvas,441,32x42,448x588,0.6988434979541812,0.9964010632458832,0.7026406292504441,0.9965487154280004,0.983780487804878,0.8870321149873507,official mean of the top 1% patch distances,0.196,36.712,10.577,47.484,0.0832,118.80029296875,1769.6,torch.cuda.max_memory_allocated at the end of the unit,GetProcessMemoryInfo PeakWorkingSetSize (true process peak),torch.cuda.synchronize() before each stage boundary,5376,03/train/ok/0852.bmp;03/train/ok/0836.bmp;03/train/ok/0280.bmp;03/train/ok/0575.bmp,False,False
