dataset,encoder,interaction,evaluation_revision,n_conditions,conditions,stride8_point,stride8_replicate_mean,stride8_ci95_low,stride8_ci95_high,stride1_point,scope
mpdd,S (DINOv2-S),I_TRI,study,4,s0k1;s0k4;s1k1;s1k4,0.0076709002973735785,0.006948775004053959,0.002759775251851938,0.010637102413284616,0.007686314586048945,"seed 0/1 x K 1/4, revision-matched"
mpdd,D (WideResNet50-2),I_TRI_D,study,4,s0k1;s0k4;s1k1;s1k4,0.009736654303729997,0.01020447401959265,0.006015345919860121,0.014717621006207427,0.010326134527503389,"seed 0/1 x K 1/4, revision-matched"
mpdd,S (DINOv2-S),I_BAL,study,4,s0k1;s0k4;s1k1;s1k4,0.005469806652101006,0.00546955397656201,0.0017951486799582471,0.008630474697418327,0.006195292274066441,"seed 0/1 x K 1/4, revision-matched"
mpdd,D (WideResNet50-2),I_BAL_D,study,4,s0k1;s0k4;s1k1;s1k4,0.006284159533464229,0.0068585612151054855,0.0027875161330798647,0.012182193036272257,0.006944750441953543,"seed 0/1 x K 1/4, revision-matched"
btad,S (DINOv2-S),I_TRI,corrected,4,s0k1;s0k4;s1k1;s1k4,-7.995579826447496e-06,0.00028696155145998924,-0.001559955779887624,0.002391334726482933,7.784362300863878e-05,"seed 0/1 x K 1/4, revision-matched"
btad,D (WideResNet50-2),I_TRI_D,corrected,4,s0k1;s0k4;s1k1;s1k4,0.0062192514187020265,0.006314626223621986,0.003733548562649305,0.009174510029621111,0.006236800588334285,"seed 0/1 x K 1/4, revision-matched"
btad,S (DINOv2-S),I_BAL,corrected,4,s0k1;s0k4;s1k1;s1k4,-0.0008369939471968291,-0.0005209421825373564,-0.002313427977669937,0.0015438016616149903,-0.0007947231185829184,"seed 0/1 x K 1/4, revision-matched"
btad,D (WideResNet50-2),I_BAL_D,corrected,4,s0k1;s0k4;s1k1;s1k4,0.005012147241435255,0.005238034469989172,0.0023877728208764877,0.008827992083292229,0.004956309028102457,"seed 0/1 x K 1/4, revision-matched"
