dataset,seed,shot,category,method,pixel_stride,pixel_auroc,pixel_ap,image_auroc,image_ap
mvtec,2,4,wood,B,1,0.9223595353128714,0.6306161547599024,0.9947368421052633,0.9982891392725234
mvtec,2,4,wood,S,1,0.9472440061621141,0.6366137487744762,0.9859649122807017,0.9958198391055847
mvtec,2,4,wood,C,1,0.9665076431149291,0.5970560454482463,0.9982456140350877,0.999462365591398
mvtec,2,4,wood,A1_J,1,0.9510756436727481,0.6754650216647529,1.0,1.0
mvtec,2,4,wood,TRI_J,1,0.9541876897565919,0.6809508205064206,1.0,1.0
mvtec,2,4,wood,BAL_J,1,0.9608304453441284,0.6899714546546407,1.0,1.0
mvtec,2,4,wood,DUP_J,1,0.9413845508914322,0.6644949753068902,1.0,1.0
mvtec,2,4,wood,DUP_BAL_J,1,0.9510756436727481,0.6754650216647529,1.0,1.0
mvtec,2,4,wood,DUP_EXPECTED_J,1,0.9413845508914322,0.6644949753068902,1.0,1.0
mvtec,2,4,wood,A1_L,1,0.9489871616116917,0.6711714744233296,1.0,1.0
mvtec,2,4,wood,DUP_L,1,0.9394228194848963,0.6620183328920004,1.0,1.0
mvtec,2,4,wood,TRI_L,1,0.9528465383784801,0.6771589583471075,0.9964912280701754,0.9989583333333335
mvtec,2,4,wood,BAL_L,1,0.9593004265537156,0.6855409753410611,1.0,1.0
