method,pixel_auroc,pixel_ap,image_auroc,image_ap,image_f1_max
E,0.9707085385107874,0.16278108731535257,0.6785714285714286,0.5320915071714304,0.5714285714285714
A1_J,0.9759116231740065,0.37048662812906485,0.8095238095238095,0.6272917243122293,0.6857142857142857
A1_L,0.9800539756923379,0.402446103671852,0.8142857142857143,0.6374827112581424,0.7058823529411764
DUP_J,0.9742197628907909,0.3484114494094154,0.7738095238095238,0.5747122342453381,0.6666666666666667
DUP_L,0.9775270546170746,0.3713012414786277,0.780952380952381,0.593440736618074,0.6842105263157894
TRI_E_J,0.9810957067452349,0.39749545522083546,0.9095238095238094,0.7838490012403057,0.7999999999999999
TRI_E_L,0.9853063754386848,0.438690628629291,0.9452380952380953,0.8872523310023309,0.8666666666666666
BAL_E_J,0.980864822492409,0.40507613098598333,0.9261904761904761,0.8280391365018693,0.8148148148148148
BAL_E_L,0.9857680771734312,0.46663204023115007,0.9595238095238096,0.9288648851148851,0.8666666666666666
