method,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
B,0.9598264879711644,0.5631285993284499,0.6126375506055578,0.873,0.9801891405427552,0.9352517985611511
C,0.9399742320058967,0.5013368348690213,0.5818727242484156,0.8043333333333333,0.9684196957825306,0.9320843091334895
A1_J,0.9621153370413524,0.5954013486581613,0.6122750618056367,0.8845,0.9819114063320412,0.9324009324009325
DUP_J,0.9612818642457454,0.5829989126555982,0.6144133016114892,0.8815,0.9813305787507132,0.9375
DUP_BAL_J,0.9621153370413524,0.5954013486581613,0.6122750618056367,0.8845,0.9819114063320412,0.9324009324009325
DUP_EXPECTED_J,0.9612818642457454,0.5829989126555982,0.6144133016114892,0.8815,0.9813305787507132,0.9375
A1_L,0.9627731330535879,0.6044364734116532,0.6230370264360724,0.8788333333333332,0.9811424861210314,0.9355608591885441
DUP_L,0.9617580045681664,0.5894209793369223,0.6175472772121045,0.8755000000000001,0.9805984248315335,0.9358669833729216
DUP_BAL_L,0.9627731330535879,0.6044364734116532,0.6230370264360724,0.8788333333333332,0.9811424861210314,0.9355608591885441
A1_lambda_0.25,0.9626438475311453,0.6024478848158952,0.6195451863841107,0.8816666666666667,0.9815473653445983,0.9380952380952382
A1_lambda_0.50,0.9624908598393083,0.600283113445524,0.619324999393086,0.8836666666666667,0.981790299127346,0.937799043062201
A1_lambda_0.75,0.962314417965262,0.597934075435181,0.6193898228306262,0.8868333333333335,0.9822252251803337,0.9375
